x,y,Actual,Predicted,p_ADM,p_PanIN_LG,p_PanIN_HG,p_Other,Conf,Refined,Tuned
25323,49213,ADM,ADM,0.5601712465286255,0.2620006799697876,0.1495644450187683,0.0282636508345603,0.5601712465286255,ADM,ADM
24555,49469,ADM,ADM,0.4701416492462158,0.2641485631465912,0.1593866646289825,0.1063231080770492,0.4701416492462158,ADM,ADM
24299,49981,ADM,PanIN_LG,0.1141347885131836,0.4803426563739776,0.3158584237098694,0.0896641314029693,0.4803426563739776,ADM,PanIN_LG
29022,43883,ADM,ADM,0.4141455292701721,0.1848842799663543,0.2628886103630066,0.1380815804004669,0.4141455292701721,Other,ADM
25323,47677,ADM,PanIN_HG,0.1701869964599609,0.2703064084053039,0.3926656246185303,0.1668409556150436,0.3926656246185303,ADM,ADM
24299,49213,ADM,ADM,0.4180555343627929,0.2256079316139221,0.2055803537368774,0.1507561802864074,0.4180555343627929,ADM,ADM
7266,32131,ADM,ADM,0.5257423520088196,0.2244687527418136,0.1825890839099884,0.0671997889876365,0.5257423520088196,ADM,ADM
4962,35715,ADM,ADM,0.3822968006134033,0.3019637167453766,0.1634115576744079,0.1523279100656509,0.3822968006134033,Other,ADM
22251,47165,ADM,PanIN_LG,0.2735942006111145,0.2746254801750183,0.2259276062250137,0.2258527278900146,0.2746254801750183,Other,ADM
23275,46397,ADM,ADM,0.5345602035522461,0.1832555830478668,0.1030111312866211,0.1791730672121048,0.5345602035522461,Other,ADM
20037,36392,ADM,ADM,0.3754787743091583,0.2285003960132599,0.1345521956682205,0.2614686191082001,0.3754787743091583,ADM,ADM
25323,48189,ADM,ADM,0.5403384566307068,0.3123641610145569,0.1054782122373581,0.0418191663920879,0.5403384566307068,ADM,ADM
24555,48445,ADM,ADM,0.3536890745162964,0.3271907567977905,0.1885616034269333,0.130558580160141,0.3536890745162964,ADM,ADM
19781,37160,ADM,Other,0.1506957709789276,0.2503220438957214,0.192475751042366,0.4065064191818237,0.4065064191818237,ADM,Other
25067,46909,ADM,ADM,0.4405809044837951,0.2257508784532547,0.1209305003285408,0.2127377390861511,0.4405809044837951,ADM,ADM
33029,38382,ADM,ADM,0.3727318048477173,0.2395393997430801,0.0939310938119888,0.2937977015972137,0.3727318048477173,ADM,ADM
24811,48701,ADM,PanIN_LG,0.3099655210971832,0.3240081369876861,0.1820636987686157,0.1839627027511596,0.3240081369876861,ADM,ADM
24555,49725,ADM,ADM,0.4717766046524048,0.2160499393939972,0.1803505718708038,0.1318229138851165,0.4717766046524048,ADM,ADM
7266,34947,ADM,PanIN_HG,0.0575219132006168,0.3182319700717926,0.4997034072875976,0.1245427280664444,0.4997034072875976,Other,PanIN_HG
34053,38638,ADM,ADM,0.5220844745635986,0.3280964493751526,0.111666053533554,0.0381530001759529,0.5220844745635986,ADM,ADM
24811,46141,ADM,PanIN_LG,0.2302984148263931,0.3128696382045746,0.1698769479990005,0.2869549989700317,0.3128696382045746,PanIN_LG,ADM
20293,36392,ADM,PanIN_HG,0.2395835220813751,0.2006770372390747,0.3046444356441498,0.2550950050354004,0.3046444356441498,ADM,ADM
26347,48189,ADM,PanIN_HG,0.1873597502708435,0.2839816212654114,0.4224396646022796,0.1062189787626266,0.4224396646022796,ADM,ADM
24043,48701,ADM,ADM,0.5599098205566406,0.1757805943489074,0.1139173731207847,0.1503922045230865,0.5599098205566406,ADM,ADM
18797,29382,ADM,ADM,0.4784085154533386,0.2460391968488693,0.1990610659122467,0.0764912515878677,0.4784085154533386,Other,ADM
19309,29126,ADM,ADM,0.5373842716217041,0.2602262794971466,0.0882795602083206,0.114109881222248,0.5373842716217041,PanIN_LG,ADM
34309,39150,ADM,ADM,0.5433193445205688,0.2032535374164581,0.1399423480033874,0.1134846806526184,0.5433193445205688,ADM,ADM
7266,32387,ADM,ADM,0.3279350996017456,0.2709059119224548,0.1544420570135116,0.2467169761657714,0.3279350996017456,ADM,ADM
25579,48445,ADM,ADM,0.550169825553894,0.2956248819828033,0.1131638810038566,0.0410414412617683,0.550169825553894,ADM,ADM
4450,34179,ADM,PanIN_HG,0.0835497006773948,0.310705691576004,0.485132098197937,0.1206124871969223,0.485132098197937,PanIN_LG,PanIN_HG
34309,39406,ADM,ADM,0.4751512408256531,0.2737444937229156,0.1340816915035247,0.1170225590467453,0.4751512408256531,ADM,ADM
30927,32743,ADM,ADM,0.5457353591918945,0.2309758812189102,0.161722183227539,0.0615665651857852,0.5457353591918945,ADM,ADM
26603,48189,ADM,ADM,0.466217964887619,0.3115412890911102,0.1040447130799293,0.1181960254907608,0.466217964887619,ADM,ADM
25835,47677,ADM,ADM,0.5054131150245667,0.316780686378479,0.1204192265868187,0.0573869794607162,0.5054131150245667,ADM,ADM
34053,38382,ADM,ADM,0.4896413683891296,0.2526841163635254,0.1841194033622741,0.0735550969839096,0.4896413683891296,ADM,ADM
25323,47933,ADM,ADM,0.4351899027824402,0.2718060314655304,0.1554016768932342,0.1376024037599563,0.4351899027824402,ADM,ADM
5365,30662,ADM,ADM,0.4944785237312317,0.2502033710479736,0.1549484580755233,0.1003696620464325,0.4944785237312317,ADM,ADM
25835,47933,ADM,ADM,0.5252753496170044,0.2502620816230774,0.1560866236686706,0.0683758854866027,0.5252753496170044,ADM,ADM
19269,37160,ADM,ADM,0.4707467257976532,0.2721299529075622,0.0999713242053985,0.1571520268917083,0.4707467257976532,PanIN_LG,ADM
20037,36904,ADM,PanIN_LG,0.2717866897583008,0.3422494530677795,0.1911861300468444,0.1947777271270752,0.3422494530677795,ADM,ADM
20037,36648,ADM,ADM,0.4602063298225403,0.2191698551177978,0.1406683474779129,0.1799554526805877,0.4602063298225403,ADM,ADM
26603,47933,ADM,PanIN_HG,0.2804785370826721,0.1797521710395813,0.3042040467262268,0.2355652451515197,0.3042040467262268,ADM,ADM
26091,46141,ADM,Other,0.2081235647201538,0.2253030240535736,0.1794294863939285,0.3871439099311828,0.3871439099311828,ADM,ADM
24811,50493,ADM,ADM,0.3588884174823761,0.3405512869358063,0.1370471119880676,0.1635131537914276,0.3588884174823761,PanIN_LG,ADM
6498,34947,ADM,ADM,0.469154953956604,0.2076566368341446,0.1901223361492157,0.1330660283565521,0.469154953956604,Other,ADM
24555,49213,ADM,PanIN_LG,0.2059088051319122,0.3248637616634369,0.272926390171051,0.1963010430335998,0.3248637616634369,ADM,ADM
25579,49213,ADM,ADM,0.3832500874996185,0.3610160648822784,0.1539844721555709,0.101749375462532,0.3832500874996185,ADM,ADM
19525,37416,ADM,ADM,0.4758999347686767,0.2637609243392944,0.1760897189378738,0.0842493921518325,0.4758999347686767,ADM,ADM
24555,46653,ADM,ADM,0.294136106967926,0.2871403992176056,0.28412526845932,0.1345982551574707,0.294136106967926,Other,ADM
25835,48701,ADM,ADM,0.3318112790584564,0.2436011135578155,0.246807724237442,0.1777798533439636,0.3318112790584564,ADM,ADM
23787,50237,ADM,PanIN_LG,0.2701484262943268,0.3025023937225342,0.1649037003517151,0.2624454796314239,0.3025023937225342,ADM,ADM
8987,14891,ADM,ADM,0.4614706933498382,0.1982616484165191,0.170299232006073,0.1699684262275695,0.4614706933498382,Other,ADM
26091,48957,ADM,ADM,0.3678964972496032,0.3302346169948578,0.2224603295326233,0.0794085562229156,0.3678964972496032,ADM,ADM
18797,21446,ADM,ADM,0.5574690103530884,0.2718688249588012,0.1089712902903556,0.061690803617239,0.5574690103530884,Other,ADM
30927,32487,ADM,ADM,0.5751879215240479,0.2175964266061782,0.1129454225301742,0.0942702293395996,0.5751879215240479,ADM,ADM
19053,32198,ADM,ADM,0.4715252518653869,0.2621491849422455,0.1207785978913307,0.1455469727516174,0.4715252518653869,Other,ADM
4194,33923,ADM,PanIN_LG,0.2305832207202911,0.4528355598449707,0.2601397633552551,0.056441456079483,0.4528355598449707,PanIN_LG,ADM
25067,47933,ADM,PanIN_LG,0.2932697534561157,0.3190322816371918,0.1939843893051147,0.1937135756015777,0.3190322816371918,ADM,ADM
24811,49469,ADM,Other,0.2295693755149841,0.2523327469825744,0.2479901313781738,0.2701077759265899,0.2701077759265899,ADM,ADM
23531,50493,ADM,Other,0.20208640396595,0.2605586647987366,0.2389700412750244,0.2983849048614502,0.2983849048614502,ADM,ADM
6754,31619,ADM,Other,0.1158831268548965,0.2836358547210693,0.2113212645053863,0.3891597688198089,0.3891597688198089,ADM,Other
4706,35459,ADM,Other,0.0935767889022827,0.153435081243515,0.3047052919864654,0.4482828378677368,0.4482828378677368,Other,Other
6242,34947,ADM,Other,0.2920313477516174,0.2233730256557464,0.1906367391347885,0.2939589023590088,0.2939589023590088,ADM,ADM
23787,49725,ADM,ADM,0.5546441078186035,0.2660832703113556,0.1200310438871383,0.0592415630817413,0.5546441078186035,ADM,ADM
19269,36904,ADM,ADM,0.4393149614334106,0.2939836382865906,0.1192619353532791,0.1474394798278808,0.4393149614334106,PanIN_LG,ADM
24811,50237,ADM,PanIN_LG,0.2059694528579712,0.3683024048805237,0.2922139763832092,0.1335141509771347,0.3683024048805237,ADM,ADM
7522,34947,ADM,PanIN_LG,0.2041531503200531,0.412003219127655,0.2358154356479644,0.1480281949043274,0.412003219127655,Other,ADM
29278,43883,ADM,ADM,0.5136260986328125,0.2473398149013519,0.1398217529058456,0.0992123410105705,0.5136260986328125,Other,ADM
24299,48701,ADM,ADM,0.4193144142627716,0.2679049372673034,0.1460224986076355,0.1667581349611282,0.4193144142627716,ADM,ADM
3938,34435,ADM,PanIN_LG,0.1920908093452453,0.309434175491333,0.2043438106775283,0.2941312193870544,0.309434175491333,PanIN_LG,ADM
24299,50237,ADM,PanIN_HG,0.3049526810646057,0.3188132643699646,0.3334903120994568,0.0427437052130699,0.3334903120994568,ADM,ADM
7266,31619,ADM,ADM,0.3050013184547424,0.230281800031662,0.2008107602596283,0.2639061212539673,0.3050013184547424,ADM,ADM
7010,32387,ADM,ADM,0.3459042310714721,0.1898076832294464,0.1915116310119629,0.2727764248847961,0.3459042310714721,ADM,ADM
20037,37416,ADM,Other,0.2451532185077667,0.2329268455505371,0.1546372473239898,0.3672826886177063,0.3672826886177063,ADM,ADM
5986,34435,ADM,Other,0.1633737683296203,0.2710792422294616,0.2493629157543182,0.3161841034889221,0.3161841034889221,PanIN_LG,ADM
3682,34179,ADM,Other,0.2032532393932342,0.254212349653244,0.1618747413158416,0.38065966963768,0.38065966963768,PanIN_LG,ADM
6242,34691,ADM,ADM,0.3387797772884369,0.2582169771194458,0.1565841734409332,0.2464190870523452,0.3387797772884369,ADM,ADM
25835,49213,ADM,ADM,0.448638379573822,0.2433415651321411,0.1162239238619804,0.1917961239814758,0.448638379573822,ADM,ADM
26091,46909,ADM,Other,0.2447788715362548,0.2659315466880798,0.1535198837518692,0.3357696533203125,0.3357696533203125,ADM,ADM
20293,36648,ADM,ADM,0.4877790808677673,0.250762939453125,0.1850476861000061,0.0764103308320045,0.4877790808677673,ADM,ADM
26347,47165,ADM,Other,0.1258818954229354,0.3016842901706695,0.2053500115871429,0.3670837879180908,0.3670837879180908,ADM,PanIN_LG
25579,48957,ADM,ADM,0.4543197751045227,0.337178885936737,0.117671899497509,0.0908294320106506,0.4543197751045227,ADM,ADM
6754,32131,ADM,ADM,0.5796913504600525,0.2035996913909912,0.1726418435573578,0.0440671145915985,0.5796913504600525,ADM,ADM
31439,32999,ADM,ADM,0.4089787006378174,0.1865189522504806,0.1994839310646057,0.2050184607505798,0.4089787006378174,ADM,ADM
23531,50237,ADM,Other,0.0655106604099273,0.310606837272644,0.2325046360492706,0.3913778662681579,0.3913778662681579,ADM,Other
25835,46653,ADM,ADM,0.390983521938324,0.2539575397968292,0.2497771680355072,0.1052817180752754,0.390983521938324,ADM,ADM
25579,48701,ADM,ADM,0.422714352607727,0.2935431897640228,0.2092159986495971,0.0745264738798141,0.422714352607727,ADM,ADM
24555,50493,ADM,ADM,0.4251722395420074,0.1981599032878875,0.2611182928085327,0.1155495718121528,0.4251722395420074,ADM,ADM
31183,32487,ADM,ADM,0.5161818861961365,0.2050472497940063,0.1741010993719101,0.104669764637947,0.5161818861961365,ADM,ADM
25835,46397,ADM,PanIN_HG,0.2593115568161011,0.2116695493459701,0.3634082078933716,0.1656107008457183,0.3634082078933716,ADM,ADM
19781,37928,ADM,ADM,0.5866140723228455,0.218272864818573,0.1118941158056259,0.0832189619541168,0.5866140723228455,PanIN_LG,ADM
25579,50237,ADM,PanIN_LG,0.3048471808433532,0.3666446805000305,0.2011741548776626,0.1273339390754699,0.3666446805000305,ADM,ADM
33285,38638,ADM,ADM,0.5503473281860352,0.2530592679977417,0.1632820665836334,0.0333113744854927,0.5503473281860352,ADM,ADM
25067,48445,ADM,ADM,0.4459533095359802,0.3441401124000549,0.0992254167795181,0.1106812357902526,0.4459533095359802,ADM,ADM
24555,48957,ADM,ADM,0.2864534556865692,0.2695799171924591,0.2607406973838806,0.1832259148359298,0.2864534556865692,ADM,ADM
24555,46397,ADM,PanIN_LG,0.2396737188100814,0.3076614141464233,0.1731459498405456,0.2795189321041107,0.3076614141464233,Other,ADM
19781,36648,ADM,ADM,0.4692361950874328,0.2212137579917907,0.1835675537586212,0.1259825229644775,0.4692361950874328,ADM,ADM
7010,31619,ADM,ADM,0.4455291628837585,0.2995557487010956,0.1367391347885131,0.1181759685277938,0.4455291628837585,ADM,ADM
25323,50237,ADM,PanIN_LG,0.2502544522285461,0.2876568734645843,0.2156389653682708,0.2464497536420822,0.2876568734645843,ADM,ADM
25067,49469,ADM,Other,0.1787997782230377,0.2809062302112579,0.2309916913509369,0.3093023002147674,0.3093023002147674,ADM,ADM
24811,49213,ADM,ADM,0.3422852456569671,0.1982202529907226,0.2643477022647857,0.1951467990875244,0.3422852456569671,ADM,ADM
26347,47677,ADM,ADM,0.5404858589172363,0.225311130285263,0.1629869043827057,0.0712161436676979,0.5404858589172363,ADM,ADM
29022,43627,ADM,PanIN_HG,0.3045437932014465,0.2481431066989898,0.3611012697219848,0.0862118154764175,0.3611012697219848,Other,ADM
26091,48701,ADM,PanIN_LG,0.315306007862091,0.3674216270446777,0.2809667587280273,0.0363056324422359,0.3674216270446777,ADM,ADM
19309,24006,ADM,ADM,0.3868549764156341,0.2829047441482544,0.2877257466316223,0.0425145104527473,0.3868549764156341,Other,ADM
25067,48701,ADM,ADM,0.4166061878204345,0.2394505143165588,0.1573555320501327,0.1865877956151962,0.4166061878204345,ADM,ADM
26091,48189,ADM,PanIN_LG,0.0880067273974418,0.6130751967430115,0.2803674340248108,0.0185506083071231,0.6130751967430115,ADM,PanIN_LG
26603,47677,ADM,ADM,0.4520452618598938,0.2314251363277435,0.159147173166275,0.1573823988437652,0.4520452618598938,ADM,ADM
26091,46653,ADM,ADM,0.3677199482917785,0.263524979352951,0.1872085332870483,0.1815465241670608,0.3677199482917785,ADM,ADM
24299,48957,ADM,ADM,0.4418894052505493,0.3014423549175262,0.186754822731018,0.0699133947491645,0.4418894052505493,ADM,ADM
25579,49981,ADM,ADM,0.3217717707157135,0.3085978627204895,0.2692093849182129,0.1004210114479065,0.3217717707157135,ADM,ADM
8475,15659,ADM,Other,0.2084029465913772,0.2721319496631622,0.228881150484085,0.2905839085578918,0.2905839085578918,ADM,ADM
24811,48189,ADM,ADM,0.4578407406806946,0.3087121844291687,0.1736879646778106,0.0597591549158096,0.4578407406806946,ADM,ADM
5986,34179,ADM,PanIN_LG,0.1104979813098907,0.4435948133468628,0.3086353540420532,0.1372718513011932,0.4435948133468628,Other,PanIN_LG
25579,46397,ADM,ADM,0.464285135269165,0.3097269833087921,0.1571702659130096,0.0688176080584526,0.464285135269165,ADM,ADM
4194,34179,ADM,PanIN_LG,0.1570912301540374,0.57701575756073,0.1982334703207016,0.0676596015691757,0.57701575756073,PanIN_LG,PanIN_LG
4706,35715,ADM,Other,0.2251600921154022,0.2733645737171173,0.2020155638456344,0.2994597554206848,0.2994597554206848,Other,ADM
24299,48445,ADM,Other,0.1477441191673278,0.2099343240261078,0.2842860519886017,0.3580355048179626,0.3580355048179626,ADM,ADM
26091,48445,ADM,ADM,0.4535254240036011,0.2888962030410766,0.1195973977446556,0.1379809975624084,0.4535254240036011,ADM,ADM
24811,48445,ADM,ADM,0.4779145717620849,0.2842612266540527,0.106408841907978,0.1314153671264648,0.4779145717620849,ADM,ADM
20037,36136,ADM,ADM,0.4669261872768402,0.2411219179630279,0.1527919173240661,0.139160007238388,0.4669261872768402,ADM,ADM
25835,47421,ADM,ADM,0.5286998152732849,0.2811272442340851,0.1524478197097778,0.0377251356840133,0.5286998152732849,ADM,ADM
8731,15403,ADM,ADM,0.3660156726837158,0.2222406566143036,0.1813753396272659,0.2303683310747146,0.3660156726837158,ADM,ADM
26347,46909,ADM,Other,0.1873313337564468,0.2698932290077209,0.1826680451631546,0.3601073920726776,0.3601073920726776,ADM,ADM
25579,47165,ADM,PanIN_LG,0.1807606518268585,0.375914454460144,0.3404446840286255,0.1028801724314689,0.375914454460144,ADM,ADM
24043,49469,ADM,ADM,0.5200238823890686,0.2675590217113495,0.1230179667472839,0.0893991291522979,0.5200238823890686,ADM,ADM
24555,49981,ADM,ADM,0.4801297187805176,0.2471763491630554,0.1671349555253982,0.1055589169263839,0.4801297187805176,ADM,ADM
25323,46909,ADM,PanIN_LG,0.190090611577034,0.5498988628387451,0.2157874554395675,0.0442230775952339,0.5498988628387451,ADM,PanIN_LG
25323,46397,ADM,ADM,0.5491546392440796,0.2522942423820495,0.1179820597171783,0.0805690884590148,0.5491546392440796,ADM,ADM
19269,37416,ADM,PanIN_LG,0.1618388295173645,0.5278245210647583,0.2716525197029114,0.0386840887367725,0.5278245210647583,PanIN_LG,PanIN_LG
19053,29382,ADM,ADM,0.5095279216766357,0.2931843996047973,0.1141481548547744,0.0831395536661148,0.5095279216766357,Other,ADM
5730,33923,ADM,PanIN_LG,0.260503888130188,0.2849628925323486,0.1738922446966171,0.280640959739685,0.2849628925323486,Other,ADM
25323,46653,ADM,ADM,0.5387804508209229,0.2674899101257324,0.130137100815773,0.0635925382375717,0.5387804508209229,ADM,ADM
8987,15915,ADM,PanIN_HG,0.249654471874237,0.2529620230197906,0.3019573092460632,0.1954261809587478,0.3019573092460632,PanIN_LG,ADM
24043,49213,ADM,ADM,0.482806384563446,0.2285127341747284,0.1675285249948501,0.1211523860692977,0.482806384563446,ADM,ADM
25835,48445,ADM,ADM,0.582399845123291,0.2226435542106628,0.1304615437984466,0.0644950717687606,0.582399845123291,ADM,ADM
24299,49725,ADM,ADM,0.5392084121704102,0.2449406683444976,0.1801182478666305,0.035732664167881,0.5392084121704102,ADM,ADM
19525,37672,ADM,ADM,0.4105452001094818,0.2947402596473694,0.1650739312171936,0.1296405494213104,0.4105452001094818,PanIN_LG,ADM
30558,42603,ADM,Other,0.2172516882419586,0.2817002236843109,0.1938156336545944,0.3072324395179748,0.3072324395179748,Other,ADM
4962,35459,ADM,Other,0.1376921534538269,0.2633869051933288,0.246331512928009,0.35258948802948,0.35258948802948,Other,ADM
33797,38638,ADM,ADM,0.5567315816879272,0.2291340231895446,0.1022648215293884,0.1118695884943008,0.5567315816879272,ADM,ADM
26091,47421,ADM,ADM,0.399149477481842,0.3458103835582733,0.2049086242914199,0.0501315146684646,0.399149477481842,ADM,ADM
8987,15403,ADM,PanIN_LG,0.2643891870975494,0.2906763553619385,0.1652194857597351,0.279714971780777,0.2906763553619385,ADM,ADM
24811,47933,ADM,ADM,0.3784206509590149,0.2594950795173645,0.1426970660686493,0.2193871736526489,0.3784206509590149,ADM,ADM
19053,29126,ADM,ADM,0.5289807319641113,0.2692889273166656,0.1432983875274658,0.0584319569170475,0.5289807319641113,Other,ADM
19781,36904,ADM,PanIN_LG,0.1300252079963684,0.4002566635608673,0.3728988170623779,0.0968193188309669,0.4002566635608673,ADM,PanIN_LG
3938,34691,ADM,PanIN_HG,0.2133170664310455,0.3441848456859588,0.3587720394134521,0.083726093173027,0.3587720394134521,PanIN_LG,ADM
25835,46141,ADM,ADM,0.5695339441299438,0.2164790481328964,0.1490017175674438,0.0649852603673935,0.5695339441299438,ADM,ADM
25323,48701,ADM,ADM,0.4318975508213043,0.2856547236442566,0.1127571612596511,0.1696906089782714,0.4318975508213043,ADM,ADM
6242,34435,ADM,Other,0.1989034414291381,0.3054911494255066,0.1590761691331863,0.3365291953086853,0.3365291953086853,PanIN_LG,ADM
26603,48445,ADM,ADM,0.4769217669963836,0.171387493610382,0.1528744548559188,0.1988162696361541,0.4769217669963836,ADM,ADM
7266,35203,ADM,PanIN_LG,0.1428755223751068,0.3564852476119995,0.2209401726722717,0.2796990573406219,0.3564852476119995,Other,PanIN_LG
31439,32743,ADM,ADM,0.4584446549415588,0.2739933133125305,0.1244426667690277,0.1431193947792053,0.4584446549415588,ADM,ADM
34053,39662,ADM,ADM,0.5151745080947876,0.2951538562774658,0.1345179080963134,0.0551537461578846,0.5151745080947876,ADM,ADM
33541,38894,ADM,ADM,0.4281302988529205,0.3405902683734894,0.1320852935314178,0.0991941541433334,0.4281302988529205,ADM,ADM
25579,47933,ADM,ADM,0.5205448269844055,0.2308174222707748,0.1519444733858108,0.0966932773590087,0.5205448269844055,ADM,ADM
18797,29126,ADM,ADM,0.5163112878799438,0.2319503724575042,0.1305291056632995,0.1212092414498329,0.5163112878799438,Other,ADM
26347,47933,ADM,PanIN_LG,0.2042271345853805,0.3564693629741668,0.3198660910129547,0.1194374114274978,0.3564693629741668,ADM,ADM
31183,32743,ADM,PanIN_LG,0.2485605478286743,0.32768714427948,0.2572572827339172,0.1664950251579284,0.32768714427948,ADM,ADM
33797,39662,ADM,ADM,0.3872465193271637,0.2397816330194473,0.2643759846687317,0.1085958480834961,0.3872465193271637,ADM,ADM
26091,47677,ADM,ADM,0.5703424215316772,0.2468443810939788,0.1299685835838318,0.0528445728123188,0.5703424215316772,ADM,ADM
19781,37416,ADM,Other,0.1671621054410934,0.2927164435386657,0.1422082036733627,0.3979132771492004,0.3979132771492004,ADM,ADM
19309,29382,ADM,Other,0.2668483555316925,0.2771829962730407,0.1490566134452819,0.3069120347499847,0.3069120347499847,Other,ADM
4450,34435,ADM,ADM,0.3468981981277466,0.2771803736686706,0.2373228967189788,0.1385985016822815,0.3468981981277466,PanIN_LG,ADM
25835,49981,ADM,ADM,0.4501387476921081,0.2901539206504822,0.1423279345035553,0.1173794418573379,0.4501387476921081,ADM,ADM
25323,49725,ADM,ADM,0.3362957537174225,0.2811401486396789,0.1345792114734649,0.2479848861694336,0.3362957537174225,ADM,ADM
25835,49469,ADM,ADM,0.4075447916984558,0.2442746013402938,0.1561219841241836,0.1920585930347442,0.4075447916984558,ADM,ADM
