x,y,Actual,Predicted,p_ADM,p_PanIN_LG,p_PanIN_HG,p_Other,Conf,Refined,Tuned
26795,18955,ADM,Other,0.1599084138870239,0.2019665688276291,0.1620793640613556,0.4760456681251526,0.4760456681251526,Other,ADM
27051,18443,ADM,PanIN_HG,0.1787997782230377,0.2205852419137954,0.3245435953140259,0.2760713696479797,0.3245435953140259,Other,ADM
16043,9227,ADM,Other,0.2365508675575256,0.206832081079483,0.1556594967842102,0.4009575843811035,0.4009575843811035,PanIN_HG,ADM
17323,8203,ADM,PanIN_HG,0.1903367787599563,0.2429288923740387,0.396256148815155,0.1704781651496887,0.396256148815155,PanIN_HG,ADM
20907,7947,ADM,PanIN_HG,0.2592613399028778,0.2083038389682769,0.3400084674358368,0.1924263387918472,0.3400084674358368,Other,ADM
25771,19211,ADM,Other,0.1030220091342926,0.2549267709255218,0.1596539616584777,0.4823972880840301,0.4823972880840301,Other,Other
15531,8715,ADM,Other,0.0773626118898391,0.2690256237983703,0.1626967489719391,0.4909150302410126,0.4909150302410126,Other,Other
20651,8203,ADM,ADM,0.3312591910362243,0.2052793204784393,0.1705838590860366,0.292877584695816,0.3312591910362243,Other,ADM
21163,8203,ADM,Other,0.1553660631179809,0.210755705833435,0.3040435314178467,0.3298346996307373,0.3298346996307373,Other,ADM
17067,9995,ADM,PanIN_HG,0.0932505652308464,0.2428657263517379,0.5220090746879578,0.141874611377716,0.5220090746879578,PanIN_HG,PanIN_HG
26027,17931,ADM,Other,0.2255182862281799,0.2388234436511993,0.2028482556343078,0.3328100442886352,0.3328100442886352,Other,ADM
25515,18955,ADM,Other,0.1261653751134872,0.2262516915798187,0.1759888529777526,0.4715940952301025,0.4715940952301025,Other,Other
27563,17419,ADM,PanIN_HG,0.1313449293375015,0.2379884719848632,0.5749545693397522,0.0557120293378829,0.5749545693397522,PanIN_HG,PanIN_HG
16555,8715,ADM,PanIN_HG,0.2635515630245209,0.2125869691371917,0.3888930678367615,0.1349683403968811,0.3888930678367615,PanIN_HG,ADM
26283,17163,ADM,PanIN_HG,0.2141278535127639,0.2139059752225875,0.3460395336151123,0.2259266674518585,0.3460395336151123,PanIN_HG,ADM
27051,17931,ADM,Other,0.2408309578895568,0.2239526808261871,0.2630858123302459,0.27213054895401,0.27213054895401,PanIN_HG,ADM
26283,18187,ADM,Other,0.2225438952445984,0.2246803194284439,0.1516454964876175,0.4011303186416626,0.4011303186416626,Other,ADM
23723,14091,ADM,Other,0.1414122581481933,0.2340783029794693,0.2121437788009643,0.4123656749725342,0.4123656749725342,Other,ADM
27307,17931,ADM,PanIN_LG,0.2684252262115478,0.2734434604644775,0.2442287504673004,0.2139025330543518,0.2734434604644775,PanIN_HG,ADM
27563,18443,ADM,Other,0.1256286203861236,0.2685784101486206,0.2190033793449401,0.3867895901203155,0.3867895901203155,Other,PanIN_LG
15275,9483,ADM,Other,0.2032291442155838,0.1910241246223449,0.1809307336807251,0.4248159527778625,0.4248159527778625,Other,ADM
17323,8459,ADM,PanIN_HG,0.2390255331993103,0.2725837528705597,0.3852745294570923,0.1031161844730377,0.3852745294570923,PanIN_HG,ADM
15275,9227,ADM,Other,0.105326198041439,0.2295021265745163,0.1377770155668258,0.5273946523666382,0.5273946523666382,Other,Other
21163,7435,ADM,PanIN_HG,0.0765955746173858,0.1928858458995819,0.6228256225585938,0.1076929867267608,0.6228256225585938,Other,PanIN_HG
16811,7691,ADM,PanIN_HG,0.1467917114496231,0.2032329142093658,0.391213595867157,0.2587617635726928,0.391213595867157,Other,ADM
19115,7691,ADM,Other,0.2558784484863281,0.1896270811557769,0.2597549259662628,0.2947395443916321,0.2947395443916321,PanIN_HG,ADM
26795,17931,ADM,ADM,0.3277289867401123,0.1701611280441284,0.304555594921112,0.1975542902946472,0.3277289867401123,PanIN_HG,ADM
17579,8971,ADM,PanIN_HG,0.1360403001308441,0.1940916180610656,0.5550837516784668,0.1147842854261398,0.5550837516784668,PanIN_HG,PanIN_HG
17323,7947,ADM,PanIN_HG,0.1973658502101898,0.2264752388000488,0.324526846408844,0.2516320347785949,0.324526846408844,Other,ADM
17835,8459,ADM,Other,0.1518633663654327,0.2076759189367294,0.2853236794471741,0.3551370501518249,0.3551370501518249,PanIN_HG,ADM
17579,7947,ADM,Other,0.2842362523078918,0.2021471261978149,0.2068581879138946,0.3067584633827209,0.3067584633827209,Other,ADM
19883,7179,ADM,PanIN_HG,0.1595664173364639,0.2064816653728485,0.3891785740852356,0.2447732836008072,0.3891785740852356,Other,ADM
17835,8203,ADM,Other,0.1550281941890716,0.2169283777475357,0.2924201488494873,0.3356232643127441,0.3356232643127441,PanIN_HG,ADM
17323,9227,ADM,PanIN_HG,0.220833882689476,0.208459198474884,0.2862974405288696,0.2844094932079315,0.2862974405288696,PanIN_HG,ADM
16043,7947,ADM,PanIN_HG,0.1450275480747223,0.1816360354423523,0.4742471575736999,0.1990892738103866,0.4742471575736999,Other,PanIN_HG
26795,14347,ADM,ADM,0.2949970066547394,0.1927222609519958,0.2326225340366363,0.2796581983566284,0.2949970066547394,Other,ADM
20395,10251,ADM,PanIN_HG,0.1416397243738174,0.2062553763389587,0.4565615057945251,0.1955433934926986,0.4565615057945251,PanIN_HG,PanIN_HG
15275,9739,ADM,Other,0.1144285500049591,0.2316445708274841,0.1430771052837371,0.5108497738838196,0.5108497738838196,Other,Other
16299,9995,ADM,PanIN_HG,0.105896309018135,0.2290341854095459,0.5580798387527466,0.1069897189736366,0.5580798387527466,PanIN_HG,PanIN_HG
24747,18955,ADM,Other,0.148386925458908,0.2290805727243423,0.1462555527687072,0.4762769043445587,0.4762769043445587,Other,ADM
19371,7179,ADM,Other,0.1595432162284851,0.2219002842903137,0.2599968314170837,0.3585596680641174,0.3585596680641174,Other,ADM
17067,8715,ADM,PanIN_HG,0.150385633111,0.2289548516273498,0.5488460659980774,0.0718134641647338,0.5488460659980774,PanIN_HG,PanIN_HG
19627,6411,ADM,Other,0.2136829048395156,0.2038313895463943,0.1548543125391006,0.4276313781738281,0.4276313781738281,Other,ADM
23211,14091,ADM,Other,0.127988576889038,0.2602298557758331,0.1675290465354919,0.4442525506019592,0.4442525506019592,Other,Other
18091,8715,ADM,PanIN_HG,0.316823273897171,0.1818662136793136,0.3436884880065918,0.1576220244169235,0.3436884880065918,PanIN_HG,ADM
20907,7435,ADM,Other,0.1348307728767395,0.2086805403232574,0.2651102542877197,0.3913784325122833,0.3913784325122833,Other,ADM
15531,8459,ADM,Other,0.1537495404481887,0.2075241506099701,0.2170436233282089,0.4216826558113098,0.4216826558113098,Other,ADM
19115,6411,ADM,Other,0.1602720469236374,0.2235808372497558,0.1680384874343872,0.4481086134910583,0.4481086134910583,Other,ADM
25771,18187,ADM,Other,0.2070494294166565,0.1955681592226028,0.1952675580978393,0.4021148383617401,0.4021148383617401,Other,ADM
16811,7947,ADM,PanIN_HG,0.1699369996786117,0.1901879161596298,0.3959725797176361,0.2439025342464447,0.3959725797176361,Other,ADM
23979,14091,ADM,Other,0.1641055345535278,0.2343061864376068,0.128352552652359,0.4732357263565063,0.4732357263565063,Other,ADM
20395,6923,ADM,PanIN_HG,0.1893470585346222,0.2298434525728225,0.4457751810550689,0.1350342780351638,0.4457751810550689,Other,ADM
20651,10507,ADM,Other,0.1319697797298431,0.2696664333343506,0.2316904962062835,0.3666732907295227,0.3666732907295227,PanIN_HG,PanIN_LG
25771,17931,ADM,PanIN_HG,0.1820426285266876,0.2214631736278534,0.3350176513195038,0.2614765465259552,0.3350176513195038,Other,ADM
21163,9995,ADM,Other,0.1503173410892486,0.2500302791595459,0.1870484501123428,0.4126039147377014,0.4126039147377014,Other,ADM
26539,15115,ADM,PanIN_HG,0.2628987431526184,0.2124591171741485,0.273319274187088,0.2513228356838226,0.273319274187088,Other,ADM
15275,10507,ADM,Other,0.1976481676101684,0.2097578942775726,0.1781977713108062,0.414396196603775,0.414396196603775,Other,ADM
15531,9227,ADM,PanIN_HG,0.0888879001140594,0.206108272075653,0.5628955364227295,0.1421083509922027,0.5628955364227295,Other,PanIN_HG
17067,7435,ADM,Other,0.1120744347572326,0.2662301063537597,0.2350000739097595,0.386695384979248,0.386695384979248,Other,PanIN_LG
16555,6667,ADM,Other,0.1005765497684478,0.2738364040851593,0.145693153142929,0.4798939228057861,0.4798939228057861,Other,Other
16299,9483,ADM,Other,0.166200578212738,0.2192861884832382,0.3008502721786499,0.3136629462242126,0.3136629462242126,PanIN_HG,ADM
18347,7947,ADM,PanIN_HG,0.2206491827964782,0.2025545239448547,0.4047160148620605,0.1720802634954452,0.4047160148620605,PanIN_HG,ADM
25259,18699,ADM,Other,0.156252235174179,0.192044585943222,0.2729074358940124,0.3787957429885864,0.3787957429885864,Other,ADM
20395,7435,ADM,Other,0.2312572300434112,0.1837890446186065,0.1579548269510269,0.426998883485794,0.426998883485794,Other,ADM
16555,9739,ADM,PanIN_HG,0.1585101783275604,0.1993550658226013,0.5243927240371704,0.1177420541644096,0.5243927240371704,PanIN_HG,PanIN_HG
17067,7691,ADM,Other,0.10722416639328,0.2341620922088623,0.2549231350421905,0.4036905765533447,0.4036905765533447,Other,Other
17323,7435,ADM,Other,0.1514759957790374,0.233061596751213,0.163318932056427,0.4521434605121612,0.4521434605121612,Other,ADM
15275,7947,ADM,Other,0.1044208854436874,0.2641091048717499,0.137484610080719,0.4939854145050049,0.4939854145050049,Other,Other
17323,9483,ADM,PanIN_HG,0.1627868115901947,0.1816994845867157,0.5653043389320374,0.0902093350887298,0.5653043389320374,PanIN_HG,PanIN_HG
20139,7179,ADM,ADM,0.4023436903953552,0.2142938077449798,0.1236505806446075,0.259711891412735,0.4023436903953552,Other,ADM
25515,17419,ADM,PanIN_HG,0.1885502934455871,0.2206693589687347,0.4362262189388275,0.1545541286468505,0.4362262189388275,PanIN_HG,ADM
23723,13579,ADM,Other,0.1448290348052978,0.2659772038459778,0.1354095935821533,0.4537841975688934,0.4537841975688934,Other,ADM
16555,7947,ADM,Other,0.231190800666809,0.2093146443367004,0.2708656787872314,0.288628876209259,0.288628876209259,Other,ADM
16811,8459,ADM,Other,0.2678635120391845,0.1970257014036178,0.1961552649736404,0.3389555215835571,0.3389555215835571,PanIN_HG,ADM
25259,17675,ADM,PanIN_HG,0.1985810101032257,0.2411248981952667,0.341832548379898,0.2184615135192871,0.341832548379898,Other,ADM
23723,13835,ADM,Other,0.1248430609703064,0.1989500820636749,0.2920556366443634,0.3841512203216553,0.3841512203216553,Other,ADM
16811,6923,ADM,Other,0.107568934559822,0.2638155519962311,0.1599938571453094,0.4686216711997986,0.4686216711997986,Other,Other
21419,7947,ADM,PanIN_HG,0.1308113634586334,0.190187931060791,0.3423818945884704,0.3366188406944275,0.3423818945884704,Other,ADM
16043,10763,ADM,Other,0.1802601218223571,0.2263716757297516,0.1591614484786987,0.4342067241668701,0.4342067241668701,Other,ADM
18603,7435,ADM,PanIN_HG,0.1327667236328125,0.2647699117660522,0.5102618932723999,0.0922014862298965,0.5102618932723999,PanIN_HG,PanIN_HG
16043,7691,ADM,Other,0.2126993238925933,0.196467325091362,0.2152555286884308,0.3755778074264526,0.3755778074264526,Other,ADM
20395,9995,ADM,ADM,0.3974369764328003,0.1829510033130645,0.3265823125839233,0.09302968531847,0.3974369764328003,PanIN_HG,ADM
26027,18187,ADM,Other,0.2197934985160827,0.2325793206691742,0.1703569591045379,0.3772702813148498,0.3772702813148498,Other,ADM
17579,8459,ADM,PanIN_HG,0.1698334515094757,0.2142645120620727,0.4506607949733734,0.1652412265539169,0.4506607949733734,PanIN_HG,ADM
15787,8459,ADM,Other,0.1298850178718567,0.22947359085083,0.2905573546886444,0.3500840365886688,0.3500840365886688,Other,ADM
15787,9483,ADM,Other,0.1371004730463028,0.2316141128540039,0.1781054139137268,0.4531800150871277,0.4531800150871277,Other,ADM
16299,6923,ADM,Other,0.1234550848603248,0.2415139377117157,0.1782145947217941,0.4568163752555847,0.4568163752555847,Other,Other
16043,9995,ADM,PanIN_HG,0.1909988522529602,0.220792531967163,0.4035590291023254,0.1846495866775512,0.4035590291023254,PanIN_HG,ADM
25515,19211,ADM,Other,0.0838610008358955,0.281935453414917,0.1605995595455169,0.4736039936542511,0.4736039936542511,Other,Other
20651,6667,ADM,Other,0.2201105952262878,0.189812570810318,0.1545029580593109,0.4355738759040832,0.4355738759040832,Other,ADM
16811,10251,ADM,Other,0.1190763562917709,0.2077381908893585,0.2758059799671173,0.3973795175552368,0.3973795175552368,PanIN_HG,Other
20907,7691,ADM,Other,0.1700104176998138,0.2423105686903,0.1878811120986938,0.3997978866100311,0.3997978866100311,Other,ADM
26539,14859,ADM,PanIN_HG,0.2353508174419403,0.2121493369340896,0.359044075012207,0.1934558004140854,0.359044075012207,Other,ADM
26539,17163,ADM,PanIN_HG,0.1700102835893631,0.2102101147174835,0.5283668041229248,0.0914127603173255,0.5283668041229248,PanIN_HG,PanIN_HG
26539,18187,ADM,Other,0.2395204305648803,0.2288766801357269,0.2446174323558807,0.2869854569435119,0.2869854569435119,Other,ADM
20907,9227,ADM,PanIN_HG,0.1168876737356185,0.2669805288314819,0.5633160471916199,0.0528157874941825,0.5633160471916199,PanIN_HG,PanIN_HG
16555,6923,ADM,Other,0.1200051307678222,0.2642757892608642,0.1386876106262207,0.4770314991474151,0.4770314991474151,Other,Other
26283,17931,ADM,PanIN_HG,0.1610682159662246,0.3040957450866699,0.3810802698135376,0.1537557542324066,0.3810802698135376,Other,ADM
20395,7179,ADM,Other,0.2078077793121338,0.1777550876140594,0.2171395421028137,0.3972976207733154,0.3972976207733154,Other,ADM
27051,17675,ADM,PanIN_HG,0.0922959595918655,0.2741212546825409,0.5175721645355225,0.1160106062889099,0.5175721645355225,PanIN_HG,PanIN_HG
26283,14603,ADM,PanIN_HG,0.1245932579040527,0.2238800227642059,0.5804579854011536,0.0710687413811683,0.5804579854011536,ADM,PanIN_HG
16555,7691,ADM,Other,0.2139654755592346,0.2066375911235809,0.2759296894073486,0.303467184305191,0.303467184305191,Other,ADM
15275,10251,ADM,Other,0.1243704408407211,0.2402704358100891,0.1919318288564682,0.4434272944927215,0.4434272944927215,Other,Other
16811,9995,ADM,PanIN_HG,0.0633716583251953,0.2417670786380767,0.6597510576248169,0.0351101756095886,0.6597510576248169,PanIN_HG,PanIN_HG
23467,14091,ADM,PanIN_HG,0.2303196787834167,0.2860115766525268,0.339059442281723,0.144609272480011,0.339059442281723,Other,ADM
15787,10251,ADM,Other,0.181197315454483,0.2111772298812866,0.2708401978015899,0.336785227060318,0.336785227060318,Other,ADM
19115,6667,ADM,PanIN_HG,0.0605384036898613,0.2065602242946624,0.545289158821106,0.1876122057437896,0.545289158821106,Other,PanIN_HG
26027,18955,ADM,PanIN_HG,0.0998798608779907,0.2280508428812027,0.4085119664669037,0.2635573446750641,0.4085119664669037,Other,PanIN_HG
27563,18699,ADM,Other,0.0969762504100799,0.2286649942398071,0.2559784054756164,0.4183803498744964,0.4183803498744964,Other,Other
16043,10507,ADM,Other,0.1104993373155593,0.2789151966571808,0.2634271085262298,0.3471583724021911,0.3471583724021911,PanIN_HG,PanIN_LG
15275,7691,ADM,Other,0.0495055392384529,0.2879896759986877,0.1559358388185501,0.506568968296051,0.506568968296051,Other,Other
20139,8203,ADM,PanIN_HG,0.1308344900608062,0.2831934690475464,0.3369354009628296,0.2490366250276565,0.3369354009628296,PanIN_HG,PanIN_LG
25515,18443,ADM,Other,0.1843990981578827,0.2196839302778244,0.1435703337192535,0.4523466229438782,0.4523466229438782,Other,ADM
16043,6923,ADM,Other,0.0909516364336013,0.240408182144165,0.1365254819393158,0.5321147441864014,0.5321147441864014,Other,Other
26283,18443,ADM,Other,0.2008699923753738,0.2217273265123367,0.1705205738544464,0.406882107257843,0.406882107257843,Other,ADM
16299,7435,ADM,Other,0.1565479934215545,0.2128368467092514,0.2184564769268036,0.412158727645874,0.412158727645874,Other,ADM
18603,6411,ADM,Other,0.2447670251131057,0.2225961983203888,0.161840334534645,0.3707964420318603,0.3707964420318603,Other,ADM
27563,18187,ADM,Other,0.1269331872463226,0.2445716857910156,0.2649181485176086,0.3635769486427307,0.3635769486427307,Other,ADM
25771,17419,ADM,ADM,0.3725787997245788,0.3297754526138305,0.216892197728157,0.0807535275816917,0.3725787997245788,PanIN_HG,ADM
25259,17931,ADM,Other,0.1606784462928772,0.2482447177171707,0.2078911066055297,0.3831857740879059,0.3831857740879059,Other,ADM
16811,8203,ADM,PanIN_HG,0.2415029853582382,0.2185731530189514,0.2802811563014984,0.2596427202224731,0.2802811563014984,PanIN_HG,ADM
26027,18699,ADM,Other,0.1084295809268951,0.2403936833143234,0.1713678836822509,0.4798088669776916,0.4798088669776916,Other,Other
25515,17675,ADM,PanIN_HG,0.2251563221216201,0.2196549177169799,0.4467759430408478,0.1084128469228744,0.4467759430408478,Other,ADM
20139,8715,ADM,ADM,0.3493078947067261,0.1828811168670654,0.2202627807855606,0.2475481778383255,0.3493078947067261,PanIN_HG,ADM
17067,7947,ADM,PanIN_HG,0.1456734538078308,0.2504301071166992,0.353213369846344,0.250683069229126,0.353213369846344,PanIN_HG,ADM
20907,10251,ADM,PanIN_HG,0.1020851731300354,0.2021276950836181,0.5760558247566223,0.1197313070297241,0.5760558247566223,Other,PanIN_HG
17835,7691,ADM,Other,0.2361494898796081,0.2206954360008239,0.164053663611412,0.3791014850139618,0.3791014850139618,Other,ADM
27051,18955,ADM,Other,0.0902694314718246,0.257140189409256,0.1503296792507171,0.502260684967041,0.502260684967041,Other,Other
26027,17419,ADM,PanIN_HG,0.2146386802196502,0.2751500010490417,0.4619040489196777,0.048307329416275,0.4619040489196777,PanIN_HG,ADM
18603,6923,ADM,Other,0.1585758179426193,0.2124227881431579,0.1624936461448669,0.4665077030658722,0.4665077030658722,Other,ADM
16299,6667,ADM,Other,0.0763303637504577,0.2733915448188782,0.1368153095245361,0.5134627819061279,0.5134627819061279,Other,Other
16811,8971,ADM,PanIN_HG,0.1543404459953308,0.2139560878276825,0.5371993780136108,0.0945040583610534,0.5371993780136108,PanIN_HG,PanIN_HG
18859,6155,ADM,Other,0.1125285550951957,0.2636959552764892,0.1522832810878753,0.4714921712875366,0.4714921712875366,Other,Other
22955,13579,ADM,PanIN_HG,0.1997035592794418,0.1771869212388992,0.3855248987674713,0.2375846207141876,0.3855248987674713,Other,ADM
15787,7435,ADM,Other,0.1332310736179351,0.2431110143661499,0.1662210077047348,0.4574368596076965,0.4574368596076965,Other,Other
18091,8203,ADM,Other,0.2595534920692444,0.2003783881664276,0.2472671866416931,0.2928009629249573,0.2928009629249573,PanIN_HG,ADM
18347,7435,ADM,PanIN_HG,0.2549534440040588,0.2773569524288177,0.3606222569942474,0.1070673242211341,0.3606222569942474,Other,ADM
16555,10507,ADM,PanIN_HG,0.1149634271860122,0.257839947938919,0.3845376968383789,0.2426589131355285,0.3845376968383789,PanIN_HG,PanIN_HG
25259,19211,ADM,Other,0.1045066863298416,0.2504727244377136,0.1203568279743194,0.5246637463569641,0.5246637463569641,Other,Other
16043,6667,ADM,Other,0.0456222146749496,0.2666657865047455,0.1659776866436004,0.521734356880188,0.521734356880188,Other,Other
15531,7179,ADM,Other,0.0363897047936916,0.3065860867500305,0.1460312455892563,0.5109930038452148,0.5109930038452148,Other,Other
25771,17675,ADM,PanIN_HG,0.2024630457162857,0.2358864396810531,0.3080372810363769,0.2536132633686065,0.3080372810363769,PanIN_HG,ADM
19883,8203,ADM,Other,0.1987930238246917,0.2113435864448547,0.2571161985397339,0.3327471911907196,0.3327471911907196,PanIN_HG,ADM
26283,18955,ADM,Other,0.1997449696063995,0.2046001851558685,0.1831182688474655,0.41253662109375,0.41253662109375,Other,ADM
27307,18699,ADM,Other,0.1840032041072845,0.2148021906614303,0.1331815719604492,0.4680130183696747,0.4680130183696747,Other,ADM
15275,9995,ADM,Other,0.0936338305473327,0.2683618068695068,0.1518049538135528,0.4861993789672851,0.4861993789672851,Other,Other
15787,9227,ADM,Other,0.1630340218544006,0.2274604141712188,0.1906589716672897,0.4188466072082519,0.4188466072082519,Other,ADM
26283,14347,ADM,PanIN_HG,0.2736991047859192,0.1979694217443466,0.426780641078949,0.101550854742527,0.426780641078949,PanIN_HG,ADM
25003,18955,ADM,Other,0.1794174611568451,0.1880605369806289,0.1736438274383545,0.4588781595230102,0.4588781595230102,Other,ADM
21163,7947,ADM,PanIN_HG,0.1629414409399032,0.2187034338712692,0.3148041069507599,0.3035510182380676,0.3148041069507599,Other,ADM
26539,14347,ADM,ADM,0.3765628933906555,0.1893273293972015,0.2197808772325515,0.2143288850784301,0.3765628933906555,PanIN_HG,ADM
16555,9995,ADM,PanIN_HG,0.1724410504102707,0.2750669121742248,0.3599776029586792,0.1925144493579864,0.3599776029586792,PanIN_HG,ADM
27051,18699,ADM,Other,0.211439698934555,0.2089066356420517,0.1305769979953766,0.4490766525268554,0.4490766525268554,Other,ADM
20395,10507,ADM,PanIN_LG,0.1719018965959549,0.4373857975006103,0.21824811398983,0.1724641919136047,0.4373857975006103,PanIN_HG,PanIN_LG
16043,7435,ADM,Other,0.1371545195579528,0.2115871161222458,0.3055347800254822,0.3457235693931579,0.3457235693931579,Other,ADM
26027,19211,ADM,Other,0.1321477890014648,0.2346910387277603,0.1420949697494506,0.4910662174224853,0.4910662174224853,Other,Other
15531,9483,ADM,PanIN_HG,0.1442200094461441,0.1803887784481048,0.3860388994216919,0.2893523573875427,0.3860388994216919,Other,ADM
25771,18443,ADM,Other,0.2400951385498047,0.186604768037796,0.1357134282588958,0.4375866651535034,0.4375866651535034,Other,ADM
25259,18443,ADM,Other,0.1678990125656128,0.2280375659465789,0.2012956142425537,0.4027677774429321,0.4027677774429321,Other,ADM
17067,8459,ADM,PanIN_HG,0.2720455527305603,0.2195584625005722,0.4168971478939056,0.0914988741278648,0.4168971478939056,PanIN_HG,ADM
15787,10507,ADM,Other,0.164935290813446,0.2283984720706939,0.2159503251314163,0.3907158970832824,0.3907158970832824,Other,ADM
20651,7691,ADM,Other,0.2543932795524597,0.2102183401584625,0.1888186484575271,0.3465697765350342,0.3465697765350342,Other,ADM
16555,8971,ADM,PanIN_HG,0.1087451428174972,0.2502950727939605,0.5916957259178162,0.0492640845477581,0.5916957259178162,PanIN_HG,PanIN_HG
15787,8715,ADM,Other,0.2293819487094879,0.1841581463813781,0.1590502560138702,0.4274096488952636,0.4274096488952636,Other,ADM
16043,10251,ADM,Other,0.2226259857416153,0.2518354654312134,0.2310956716537475,0.2944428622722626,0.2944428622722626,Other,ADM
15275,8203,ADM,Other,0.1051638647913932,0.266747385263443,0.1399467140436172,0.4881420731544494,0.4881420731544494,Other,Other
15787,8971,ADM,Other,0.2295312881469726,0.1909404993057251,0.1605837047100067,0.4189444780349731,0.4189444780349731,Other,ADM
16811,7179,ADM,Other,0.120630607008934,0.2749874889850616,0.2574019432067871,0.3469799160957336,0.3469799160957336,Other,PanIN_LG
26027,17675,ADM,ADM,0.3643211722373962,0.20760478079319,0.213583692908287,0.2144903242588043,0.3643211722373962,PanIN_HG,ADM
20139,7435,ADM,Other,0.2238945811986923,0.2494158148765564,0.2217561602592468,0.3049334287643432,0.3049334287643432,Other,ADM
21419,8203,ADM,Other,0.2095042169094085,0.2104102373123169,0.2208179533481598,0.3592675924301147,0.3592675924301147,Other,ADM
25259,17419,ADM,PanIN_HG,0.1700503528118133,0.2218133509159088,0.3943635523319244,0.2137727439403534,0.3943635523319244,PanIN_HG,ADM
18859,7179,ADM,Other,0.101982481777668,0.2822688817977905,0.2055297791957855,0.4102188646793365,0.4102188646793365,Other,PanIN_LG
20651,10251,ADM,PanIN_HG,0.1122747585177421,0.2785054445266723,0.4244583547115326,0.1847614198923111,0.4244583547115326,PanIN_HG,PanIN_HG
26027,18443,ADM,Other,0.2052631825208664,0.217665210366249,0.1906605064868927,0.3864111304283142,0.3864111304283142,Other,ADM
17067,9739,ADM,PanIN_HG,0.12136822193861,0.2626174390316009,0.4735196530818939,0.1424946933984756,0.4735196530818939,PanIN_HG,PanIN_HG
15531,10763,ADM,Other,0.1421209871768951,0.2448260486125946,0.1646662056446075,0.4483867287635803,0.4483867287635803,Other,ADM
18859,6411,ADM,Other,0.1954972445964813,0.2147569060325622,0.2708178460597992,0.3189280033111572,0.3189280033111572,Other,ADM
27051,17419,ADM,PanIN_HG,0.1542367488145828,0.2394146919250488,0.5075912475585938,0.0987573340535163,0.5075912475585938,PanIN_HG,PanIN_HG
16299,7179,ADM,Other,0.0861503928899765,0.2429552376270294,0.1871191263198852,0.4837752878665924,0.4837752878665924,Other,Other
