x,y,Actual,Predicted,p_ADM,p_PanIN_LG,p_PanIN_HG,p_Other,Conf,Refined,Tuned
1950,17816,ADM,ADM,0.3347609639167785,0.2687692642211914,0.0853127092123031,0.3111570179462433,0.3347609639167785,Other,ADM
19844,17480,ADM,ADM,0.5116788148880005,0.2897600531578064,0.08376145362854,0.114799678325653,0.5116788148880005,PanIN_LG,ADM
5534,20376,ADM,ADM,0.3513359427452087,0.2481580972671508,0.1472157090902328,0.2532902956008911,0.3513359427452087,PanIN_LG,ADM
26500,7240,ADM,ADM,0.4649470746517181,0.3827706575393677,0.0805727243423461,0.0717095360159874,0.4649470746517181,ADM,ADM
23940,19272,ADM,Other,0.278410792350769,0.224046915769577,0.1100870817899704,0.3874551653861999,0.3874551653861999,ADM,ADM
10654,24984,ADM,ADM,0.5391146540641785,0.2913172841072082,0.1005235314369201,0.0690445676445961,0.5391146540641785,ADM,ADM
11166,24984,ADM,ADM,0.5579749941825867,0.2688234448432922,0.0946050584316253,0.0785965472459793,0.5579749941825867,ADM,ADM
19332,16968,ADM,PanIN_LG,0.256272554397583,0.5966180562973022,0.12007337808609,0.0270359925925731,0.5966180562973022,PanIN_LG,ADM
23684,13128,ADM,ADM,0.5232413411140442,0.2975606918334961,0.1067952513694763,0.072402723133564,0.5232413411140442,ADM,ADM
25476,8520,ADM,PanIN_LG,0.2892969250679016,0.4912967085838318,0.1264534890651703,0.0929528325796127,0.4912967085838318,ADM,ADM
10654,24216,ADM,ADM,0.5382522344589233,0.2238262593746185,0.0733455196022987,0.1645759642124176,0.5382522344589233,ADM,ADM
11166,25240,ADM,ADM,0.569426417350769,0.2458107769489288,0.0972359851002693,0.0875268131494522,0.569426417350769,ADM,ADM
20612,12872,ADM,ADM,0.4550429284572601,0.359465479850769,0.1209883466362953,0.0645032078027725,0.4550429284572601,PanIN_LG,ADM
24196,12616,ADM,ADM,0.5053002238273621,0.2605241537094116,0.0548247620463371,0.1793508827686309,0.5053002238273621,ADM,ADM
22404,8008,ADM,ADM,0.4223517477512359,0.4076476097106933,0.0821831077337265,0.0878175869584083,0.4223517477512359,PanIN_LG,ADM
26756,15944,ADM,ADM,0.4334469437599182,0.2370577156543731,0.1367831975221634,0.1927121430635452,0.4334469437599182,ADM,ADM
24196,18504,ADM,ADM,0.4300112724304199,0.2811506390571594,0.0951191857457161,0.1937188953161239,0.4300112724304199,ADM,ADM
11166,25752,ADM,ADM,0.4659278988838196,0.2988168895244598,0.0755918100476265,0.159663438796997,0.4659278988838196,ADM,ADM
28036,5960,ADM,PanIN_LG,0.3093256950378418,0.3526369333267212,0.1316701173782348,0.2063672691583633,0.3526369333267212,ADM,ADM
6302,26008,ADM,PanIN_LG,0.3954915404319763,0.4638493657112121,0.11672905087471,0.0239300839602947,0.4638493657112121,ADM,ADM
26756,6472,ADM,ADM,0.4260846078395843,0.2844924330711365,0.09803107380867,0.1913919150829315,0.4260846078395843,ADM,ADM
10910,17048,ADM,PanIN_LG,0.3099796175956726,0.5610809326171875,0.098346434533596,0.0305930525064468,0.5610809326171875,ADM,ADM
9886,22936,ADM,ADM,0.3651034832000732,0.2160536646842956,0.1014196127653122,0.3174232244491577,0.3651034832000732,ADM,ADM
25220,8520,ADM,PanIN_LG,0.3153851330280304,0.3488317430019378,0.1242736801505088,0.2115094363689422,0.3488317430019378,ADM,ADM
28036,5704,ADM,ADM,0.3624407649040222,0.3110879957675934,0.1530942320823669,0.173376977443695,0.3624407649040222,ADM,ADM
23428,8008,ADM,ADM,0.3535740971565246,0.2851816117763519,0.1127200275659561,0.2485242187976837,0.3535740971565246,PanIN_LG,ADM
5790,20376,ADM,ADM,0.3808664083480835,0.308243066072464,0.234224796295166,0.0766657590866088,0.3808664083480835,ADM,ADM
26500,7752,ADM,ADM,0.5459379553794861,0.2799603939056396,0.0857992991805076,0.088302344083786,0.5459379553794861,ADM,ADM
