x,y,Actual,Predicted,p_ADM,p_PanIN_LG,p_PanIN_HG,p_Other,Conf,Refined
7991,30063,PanIN_LG,PanIN_HG,0.022359289228916168,0.4242073893547058,0.5166459083557129,0.03678741306066513,0.5166459083557129,PanIN_LG
10807,26223,PanIN_LG,PanIN_LG,0.06566384434700012,0.7164515256881714,0.20478102564811707,0.013103606179356575,0.7164515256881714,PanIN_LG
7735,29551,PanIN_LG,PanIN_LG,0.02110934443771839,0.5142599940299988,0.3194388151168823,0.14519189298152924,0.5142599940299988,PanIN_LG
16167,24693,PanIN_LG,PanIN_HG,0.03291025012731552,0.2760593295097351,0.6846815347671509,0.006348959170281887,0.6846815347671509,PanIN_LG
15399,25717,PanIN_LG,PanIN_HG,0.06376580893993378,0.4354429244995117,0.46369659900665283,0.037094663828611374,0.46369659900665283,PanIN_HG
20519,18805,PanIN_LG,PanIN_LG,0.05135352164506912,0.6129303574562073,0.3230692148208618,0.012646891176700592,0.6129303574562073,PanIN_LG
21047,29807,PanIN_LG,ADM,0.4380185902118683,0.28885167837142944,0.1854451298713684,0.08768463134765625,0.4380185902118683,PanIN_LG
19239,23925,PanIN_LG,PanIN_HG,0.015983913093805313,0.3777770698070526,0.5981781482696533,0.008060886524617672,0.5981781482696533,PanIN_LG
7735,30063,PanIN_LG,PanIN_LG,0.07687173783779144,0.5687251091003418,0.3036261796951294,0.05077698081731796,0.5687251091003418,PanIN_LG
12087,26735,PanIN_LG,PanIN_LG,0.09851333498954773,0.6721615195274353,0.21821552515029907,0.011109643615782261,0.6721615195274353,PanIN_LG
27959,31343,PanIN_LG,PanIN_LG,0.16764779388904572,0.5978752374649048,0.22146345674991608,0.013013518415391445,0.5978752374649048,PanIN_LG
12599,28271,PanIN_LG,PanIN_LG,0.08044839650392532,0.620659351348877,0.28551238775253296,0.013379789888858795,0.620659351348877,PanIN_LG
7991,29807,PanIN_LG,PanIN_LG,0.05477029085159302,0.6379899978637695,0.16769565641880035,0.1395440697669983,0.6379899978637695,PanIN_LG
15399,18549,PanIN_LG,PanIN_HG,0.19234812259674072,0.34785887598991394,0.4231780171394348,0.036614954471588135,0.4231780171394348,ADM
9015,27503,PanIN_LG,PanIN_LG,0.12497476488351822,0.5441155433654785,0.31594061851501465,0.014969076961278915,0.5441155433654785,PanIN_LG
21031,17781,PanIN_LG,PanIN_LG,0.13613255321979523,0.6813260316848755,0.1670111119747162,0.01553034782409668,0.6813260316848755,PanIN_LG
20791,29807,PanIN_LG,ADM,0.38949328660964966,0.31022024154663086,0.2669709622859955,0.033315509557724,0.38949328660964966,PanIN_LG
19495,23669,PanIN_LG,PanIN_HG,0.051826223731040955,0.4563223123550415,0.4799685776233673,0.011882886290550232,0.4799685776233673,PanIN_LG
21031,18037,PanIN_LG,PanIN_LG,0.10849758982658386,0.46429234743118286,0.41291284561157227,0.014297227375209332,0.46429234743118286,PanIN_LG
12343,28527,PanIN_LG,PanIN_LG,0.24177823960781097,0.50123530626297,0.19376987218856812,0.06321658939123154,0.50123530626297,PanIN_LG
13623,26991,PanIN_LG,ADM,0.6092971563339233,0.16696122288703918,0.13438808917999268,0.08935358375310898,0.6092971563339233,PanIN_LG
12599,28527,PanIN_LG,PanIN_LG,0.010181576013565063,0.5958332419395447,0.38822656869888306,0.005758614744991064,0.5958332419395447,PanIN_LG
20775,17781,PanIN_LG,PanIN_LG,0.026679346337914467,0.6910990476608276,0.26960599422454834,0.012615619227290154,0.6910990476608276,PanIN_LG
21047,30063,PanIN_LG,PanIN_LG,0.018666589632630348,0.6720288991928101,0.302226722240448,0.007077752146869898,0.6720288991928101,PanIN_LG
20775,20853,PanIN_LG,PanIN_HG,0.03782843053340912,0.35285139083862305,0.5957528948783875,0.013567271642386913,0.5957528948783875,PanIN_HG
15911,24693,PanIN_LG,PanIN_LG,0.013204491697251797,0.6055748462677002,0.3752017617225647,0.006018961779773235,0.6055748462677002,PanIN_LG
20007,17781,PanIN_LG,PanIN_LG,0.03821796923875809,0.7225807309150696,0.22674913704395294,0.012452121824026108,0.7225807309150696,PanIN_LG
16167,25205,PanIN_LG,PanIN_LG,0.012981398031115532,0.6071696877479553,0.37254801392555237,0.00730091892182827,0.6071696877479553,PanIN_LG
20791,29551,PanIN_LG,PanIN_LG,0.09491311013698578,0.6438907384872437,0.21383988857269287,0.04735622555017471,0.6438907384872437,PanIN_LG
7735,29295,PanIN_LG,PanIN_LG,0.02725839614868164,0.5707015991210938,0.3425367772579193,0.0595032274723053,0.5707015991210938,PanIN_LG
13623,27247,PanIN_LG,ADM,0.4443366527557373,0.38013583421707153,0.14620473980903625,0.02932281792163849,0.4443366527557373,PanIN_LG
15911,25461,PanIN_LG,PanIN_HG,0.013045983389019966,0.3986123204231262,0.5825241804122925,0.005817549303174019,0.5825241804122925,PanIN_LG
8759,27247,PanIN_LG,PanIN_LG,0.019492562860250473,0.5864031910896301,0.38885989785194397,0.00524427555501461,0.5864031910896301,PanIN_LG
19751,18805,PanIN_LG,PanIN_HG,0.025560664013028145,0.4779413044452667,0.48578763008117676,0.010710392147302628,0.48578763008117676,PanIN_LG
11831,26991,PanIN_LG,PanIN_LG,0.01854943111538887,0.5165680646896362,0.4597243666648865,0.005158153362572193,0.5165680646896362,PanIN_LG
19495,19061,PanIN_LG,PanIN_HG,0.0543203167617321,0.34157055616378784,0.5900188088417053,0.014090368524193764,0.5900188088417053,PanIN_LG
15911,25205,PanIN_LG,PanIN_HG,0.014418752864003181,0.45424237847328186,0.523324728012085,0.008014149963855743,0.523324728012085,PanIN_LG
42692,38977,PanIN_LG,PanIN_LG,0.05799227952957153,0.6615393161773682,0.26155969500541687,0.01890871860086918,0.6615393161773682,PanIN_LG
18215,16501,PanIN_LG,PanIN_LG,0.34771597385406494,0.38091450929641724,0.24144229292869568,0.029927294701337814,0.38091450929641724,PanIN_LG
16935,17013,PanIN_LG,PanIN_HG,0.04353119805455208,0.19064278900623322,0.7171632051467896,0.04866281524300575,0.7171632051467896,PanIN_HG
7735,30319,PanIN_LG,PanIN_LG,0.024443786591291428,0.5561113953590393,0.36389076709747314,0.055554091930389404,0.5561113953590393,PanIN_LG
19239,16757,PanIN_LG,PanIN_LG,0.27187860012054443,0.5004974603652954,0.20938652753829956,0.01823742315173149,0.5004974603652954,PanIN_LG
8759,27503,PanIN_LG,PanIN_LG,0.09824097156524658,0.642432689666748,0.23900206387043,0.02032431587576866,0.642432689666748,PanIN_LG
12343,28015,PanIN_LG,PanIN_LG,0.2801381051540375,0.5679249167442322,0.1291278600692749,0.02280905470252037,0.5679249167442322,PanIN_LG
15655,25717,PanIN_LG,PanIN_HG,0.013737667351961136,0.4124757647514343,0.5672152638435364,0.006571320351213217,0.5672152638435364,PanIN_LG
7735,29807,PanIN_LG,PanIN_HG,0.0372224897146225,0.31801918148994446,0.36779773235321045,0.2769605815410614,0.36779773235321045,PanIN_LG
10039,31855,PanIN_LG,PanIN_LG,0.011658623814582825,0.6524589657783508,0.33066385984420776,0.005218525417149067,0.6524589657783508,ADM
21031,19061,PanIN_LG,PanIN_HG,0.034048840403556824,0.2542613744735718,0.6932699680328369,0.018419794738292694,0.6932699680328369,PanIN_LG
31015,27509,PanIN_HG,PanIN_HG,0.029991846531629562,0.2633820176124573,0.6782691478729248,0.02835702709853649,0.6782691478729248,PanIN_HG
34343,26229,PanIN_HG,PanIN_HG,0.038112103939056396,0.24803940951824188,0.5837869644165039,0.1300615519285202,0.5837869644165039,PanIN_HG
30247,29045,PanIN_HG,PanIN_HG,0.04185732454061508,0.3074035346508026,0.5603369474411011,0.09040217101573944,0.5603369474411011,PanIN_LG
17191,20085,PanIN_HG,ADM,0.4027094542980194,0.3562580347061157,0.21082189679145813,0.030210629105567932,0.4027094542980194,PanIN_HG
32807,27765,PanIN_HG,PanIN_HG,0.051296405494213104,0.19614414870738983,0.7041366100311279,0.04842282086610794,0.7041366100311279,PanIN_HG
41412,41025,PanIN_HG,PanIN_LG,0.15515613555908203,0.41923069953918457,0.4074525237083435,0.01816069334745407,0.41923069953918457,PanIN_HG
21031,20597,PanIN_HG,PanIN_LG,0.11745721846818924,0.6385006904602051,0.2276054173707962,0.016436632722616196,0.6385006904602051,PanIN_HG
30503,28277,PanIN_HG,PanIN_LG,0.04602633789181709,0.486950546503067,0.45669224858283997,0.010330860503017902,0.486950546503067,PanIN_HG
24359,27509,PanIN_HG,PanIN_HG,0.07453737407922745,0.3573842942714691,0.5434999465942383,0.024578411132097244,0.5434999465942383,PanIN_LG
21543,20853,PanIN_HG,PanIN_LG,0.03439296782016754,0.5918548703193665,0.3621169924736023,0.011635161936283112,0.5918548703193665,PanIN_LG
34599,26997,PanIN_HG,PanIN_HG,0.024472326040267944,0.2740066349506378,0.6904345750808716,0.011086518876254559,0.6904345750808716,PanIN_HG
21543,26741,PanIN_HG,PanIN_LG,0.018020648509263992,0.37933048605918884,0.24162118136882782,0.36102771759033203,0.37933048605918884,PanIN_HG
26407,21621,PanIN_HG,PanIN_HG,0.07575641572475433,0.26920610666275024,0.6193913817405701,0.03564612194895744,0.6193913817405701,PanIN_HG
31015,26741,PanIN_HG,PanIN_HG,0.007356760557740927,0.23216788470745087,0.7395477890968323,0.02092752419412136,0.7395477890968323,PanIN_HG
20519,22389,PanIN_HG,PanIN_HG,0.029954759404063225,0.25924819707870483,0.6450992226600647,0.06569778919219971,0.6450992226600647,PanIN_HG
32295,27509,PanIN_HG,Other,0.023728616535663605,0.3175635039806366,0.20395486056804657,0.454753041267395,0.454753041267395,PanIN_HG
25127,21877,PanIN_HG,PanIN_HG,0.2520073652267456,0.2924363911151886,0.41990476846694946,0.035651516169309616,0.41990476846694946,PanIN_HG
19495,27765,PanIN_HG,PanIN_LG,0.030212096869945526,0.6346663236618042,0.29082995653152466,0.04429161921143532,0.6346663236618042,PanIN_HG
33319,26997,PanIN_HG,PanIN_HG,0.12006063759326935,0.2990927994251251,0.5377519726753235,0.04309461638331413,0.5377519726753235,PanIN_HG
20263,22645,PanIN_HG,PanIN_HG,0.04430047795176506,0.3086780607700348,0.635650634765625,0.011370861902832985,0.635650634765625,PanIN_HG
29479,28277,PanIN_HG,PanIN_LG,0.19732841849327087,0.42250117659568787,0.3517113924026489,0.028459038585424423,0.42250117659568787,PanIN_HG
20263,27765,PanIN_HG,PanIN_HG,0.026466965675354004,0.21018174290657043,0.692939043045044,0.07041224837303162,0.692939043045044,PanIN_HG
21287,26741,PanIN_HG,PanIN_LG,0.014537699520587921,0.5577120780944824,0.4072836637496948,0.020466525107622147,0.5577120780944824,PanIN_HG
23079,22133,PanIN_HG,PanIN_LG,0.030371520668268204,0.7183612585067749,0.23422977328300476,0.017037425190210342,0.7183612585067749,PanIN_HG
32295,28277,PanIN_HG,PanIN_HG,0.052432239055633545,0.1875963807106018,0.6772624850273132,0.08270886540412903,0.6772624850273132,PanIN_HG
9015,32111,PanIN_HG,PanIN_LG,0.03765776380896568,0.583134651184082,0.37088146805763245,0.008326164446771145,0.583134651184082,ADM
31271,27253,PanIN_HG,PanIN_HG,0.023552384227514267,0.25259771943092346,0.7017908692359924,0.022059056907892227,0.7017908692359924,PanIN_HG
16423,26997,PanIN_HG,PanIN_HG,0.029286084696650505,0.33421146869659424,0.6158056259155273,0.020696841180324554,0.6158056259155273,PanIN_LG
9527,30575,PanIN_HG,PanIN_LG,0.1711825132369995,0.4980699419975281,0.3031972050666809,0.02755036950111389,0.4980699419975281,PanIN_LG
20007,27765,PanIN_HG,PanIN_HG,0.024622883647680283,0.2905316948890686,0.6713038086891174,0.01354166679084301,0.6713038086891174,PanIN_HG
17191,19573,PanIN_HG,PanIN_LG,0.02030116692185402,0.534298300743103,0.4387255907058716,0.006674925331026316,0.534298300743103,PanIN_HG
41924,37185,PanIN_HG,PanIN_HG,0.05260459706187248,0.2578354477882385,0.6731570363044739,0.01640286296606064,0.6731570363044739,PanIN_LG
46020,43073,PanIN_HG,PanIN_HG,0.01366585772484541,0.29637160897254944,0.6804569959640503,0.009505588561296463,0.6804569959640503,PanIN_HG
26919,28021,PanIN_HG,PanIN_HG,0.05983801931142807,0.3402823507785797,0.5809414386749268,0.018938153982162476,0.5809414386749268,PanIN_HG
46532,42305,PanIN_HG,PanIN_HG,0.05529995262622833,0.20859001576900482,0.716697096824646,0.019412940368056297,0.716697096824646,PanIN_HG
13623,27759,PanIN_HG,PanIN_LG,0.0807054340839386,0.577608048915863,0.33027148246765137,0.011415007524192333,0.577608048915863,PanIN_LG
9783,30831,PanIN_HG,PanIN_LG,0.2174232304096222,0.573755145072937,0.18930034339427948,0.019521284848451614,0.573755145072937,PanIN_LG
26407,21109,PanIN_HG,PanIN_HG,0.02668495662510395,0.2262449562549591,0.6801741719245911,0.06689593195915222,0.6801741719245911,PanIN_HG
21287,21621,PanIN_HG,PanIN_LG,0.025444384664297104,0.4841780662536621,0.4823606610298157,0.008016879670321941,0.4841780662536621,PanIN_HG
23079,22389,PanIN_HG,PanIN_HG,0.017960991710424423,0.47381821274757385,0.49764907360076904,0.010571707040071487,0.49764907360076904,PanIN_HG
9015,28527,PanIN_HG,PanIN_LG,0.02179504930973053,0.5964702367782593,0.3733128607273102,0.008421841077506542,0.5964702367782593,PanIN_LG
27175,27253,PanIN_HG,PanIN_LG,0.03270961344242096,0.6220693588256836,0.3307645916938782,0.014456460252404213,0.6220693588256836,PanIN_HG
14887,25205,PanIN_HG,PanIN_HG,0.04321347922086716,0.2520434260368347,0.693144679069519,0.011598429642617702,0.693144679069519,PanIN_HG
28199,16245,PanIN_HG,PanIN_LG,0.016034884378314018,0.6343748569488525,0.3330702781677246,0.016519932076334953,0.6343748569488525,PanIN_LG
28967,28021,PanIN_HG,PanIN_HG,0.03603944927453995,0.23423711955547333,0.7086693644523621,0.021054036915302277,0.7086693644523621,PanIN_HG
28967,27765,PanIN_HG,PanIN_HG,0.05072251334786415,0.19835156202316284,0.6891234517097473,0.0618024617433548,0.6891234517097473,PanIN_HG
22567,23925,PanIN_HG,PanIN_HG,0.2534715533256531,0.26851701736450195,0.4166857600212097,0.06132567301392555,0.4166857600212097,PanIN_HG
13863,12405,PanIN_HG,PanIN_HG,0.03954741731286049,0.30056074261665344,0.6414135694503784,0.018478235229849815,0.6414135694503784,PanIN_LG
10295,27503,PanIN_HG,PanIN_LG,0.012128595262765884,0.6240972280502319,0.3550044596195221,0.008769704960286617,0.6240972280502319,PanIN_LG
26919,21109,PanIN_HG,PanIN_HG,0.03429506719112396,0.30107152462005615,0.635407567024231,0.029225822538137436,0.635407567024231,PanIN_HG
25895,22133,PanIN_HG,PanIN_LG,0.02698533423244953,0.5466935038566589,0.4196852445602417,0.006635940633714199,0.5466935038566589,PanIN_HG
33063,27253,PanIN_HG,PanIN_HG,0.17897257208824158,0.3014550805091858,0.461136132478714,0.058436229825019836,0.461136132478714,PanIN_HG
30503,27509,PanIN_HG,PanIN_HG,0.0709291398525238,0.3966231048107147,0.4633108675479889,0.06913687288761139,0.4633108675479889,PanIN_HG
40388,38721,PanIN_HG,PanIN_HG,0.03375193849205971,0.2947026193141937,0.6140829920768738,0.05746244639158249,0.6140829920768738,PanIN_LG
21031,21365,PanIN_HG,PanIN_HG,0.01650896668434143,0.30264201760292053,0.6725355982780457,0.008313411846756935,0.6725355982780457,PanIN_HG
18727,27509,PanIN_HG,PanIN_HG,0.018769962713122368,0.43986231088638306,0.5339587330818176,0.00740896537899971,0.5339587330818176,PanIN_HG
32295,27765,PanIN_HG,PanIN_HG,0.02095625177025795,0.30766475200653076,0.656010091304779,0.015368843451142311,0.656010091304779,PanIN_HG
30759,26997,PanIN_HG,PanIN_HG,0.014607277698814869,0.21408794820308685,0.7480813264846802,0.023223457857966423,0.7480813264846802,PanIN_HG
41924,37953,PanIN_HG,PanIN_HG,0.021126046776771545,0.3439779579639435,0.6269224882125854,0.007973529398441315,0.6269224882125854,PanIN_LG
31015,26997,PanIN_HG,PanIN_HG,0.01994059607386589,0.26690009236335754,0.6885255575180054,0.02463371492922306,0.6885255575180054,PanIN_HG
31015,28277,PanIN_HG,PanIN_LG,0.10541196167469025,0.46748825907707214,0.4063681364059448,0.020731676369905472,0.46748825907707214,PanIN_HG
45764,43073,PanIN_HG,PanIN_LG,0.07858645170927048,0.6397619247436523,0.26431187987327576,0.017339756712317467,0.6397619247436523,PanIN_HG
41156,38977,PanIN_HG,PanIN_LG,0.09758967906236649,0.7331124544143677,0.14578905701637268,0.023508839309215546,0.7331124544143677,PanIN_LG
21031,26229,PanIN_HG,PanIN_HG,0.18283948302268982,0.37389054894447327,0.4227563142776489,0.02051365375518799,0.4227563142776489,PanIN_HG
20263,27509,PanIN_HG,PanIN_HG,0.01392575353384018,0.294773668050766,0.6805902719497681,0.010710300877690315,0.6805902719497681,PanIN_LG
31015,29045,PanIN_HG,PanIN_HG,0.05697666108608246,0.35991746187210083,0.48174232244491577,0.10136353969573975,0.48174232244491577,PanIN_HG
18231,29295,PanIN_HG,PanIN_HG,0.016295175999403,0.38313227891921997,0.5922237634658813,0.008348817005753517,0.5922237634658813,PanIN_LG
25895,26229,PanIN_HG,PanIN_HG,0.05582140386104584,0.3280073404312134,0.5844444036483765,0.031726863235235214,0.5844444036483765,PanIN_HG
20519,22645,PanIN_HG,PanIN_HG,0.019763991236686707,0.29176756739616394,0.6810370087623596,0.00743142981082201,0.6810370087623596,PanIN_HG
21799,26997,PanIN_HG,PanIN_HG,0.01335766538977623,0.3900633454322815,0.5776417255401611,0.018937313929200172,0.5776417255401611,PanIN_HG
21287,22389,PanIN_HG,PanIN_HG,0.04173222929239273,0.23867765069007874,0.6884055733680725,0.031184542924165726,0.6884055733680725,PanIN_HG
27943,27765,PanIN_HG,PanIN_LG,0.2146703004837036,0.5196712017059326,0.2194748818874359,0.04618363454937935,0.5196712017059326,PanIN_HG
22055,26997,PanIN_HG,PanIN_HG,0.011618901044130325,0.2896801233291626,0.6877225041389465,0.010978508740663528,0.6877225041389465,PanIN_HG
12599,26479,PanIN_HG,PanIN_LG,0.17627215385437012,0.4183979034423828,0.38965409994125366,0.015675820410251617,0.4183979034423828,PanIN_LG
27687,28277,PanIN_HG,PanIN_LG,0.03870021551847458,0.5465778708457947,0.33314770460128784,0.08157423883676529,0.5465778708457947,PanIN_HG
14887,24181,PanIN_HG,PanIN_HG,0.2865211069583893,0.18422727286815643,0.44346651434898376,0.08578507602214813,0.44346651434898376,ADM
33063,28277,PanIN_HG,PanIN_LG,0.07850144803524017,0.4956166446208954,0.40197280049324036,0.023909077048301697,0.4956166446208954,PanIN_HG
15143,25717,PanIN_HG,PanIN_HG,0.03601884841918945,0.28383868932724,0.6343168020248413,0.045825645327568054,0.6343168020248413,PanIN_HG
10039,30063,PanIN_HG,PanIN_LG,0.021247265860438347,0.6103969812393188,0.36064913868904114,0.007706573698669672,0.6103969812393188,PanIN_LG
25383,26229,PanIN_HG,PanIN_LG,0.14892947673797607,0.5186947584152222,0.3147185444831848,0.01765723153948784,0.5186947584152222,PanIN_LG
21287,21877,PanIN_HG,PanIN_LG,0.04290759563446045,0.5463746786117554,0.38890504837036133,0.021812621504068375,0.5463746786117554,PanIN_HG
40132,38977,PanIN_HG,PanIN_LG,0.09572160989046097,0.7335914373397827,0.1543366014957428,0.01635037362575531,0.7335914373397827,PanIN_LG
33575,26997,PanIN_HG,PanIN_HG,0.025223419070243835,0.23761442303657532,0.7060884237289429,0.031073760241270065,0.7060884237289429,PanIN_HG
21543,21877,PanIN_HG,PanIN_HG,0.02026241458952427,0.2745051383972168,0.6926628351211548,0.012569528073072433,0.6926628351211548,PanIN_HG
28455,16245,PanIN_HG,Other,0.025106681510806084,0.21102695167064667,0.12394736707210541,0.6399189829826355,0.6399189829826355,PanIN_HG
13863,12661,PanIN_HG,PanIN_LG,0.2577592730522156,0.409801721572876,0.2767004370689392,0.05573858693242073,0.409801721572876,PanIN_LG
27175,27509,PanIN_HG,PanIN_HG,0.02280774712562561,0.462480366230011,0.507491409778595,0.007220487110316753,0.507491409778595,PanIN_HG
21287,26997,PanIN_HG,PanIN_HG,0.09113809466362,0.3791310787200928,0.5156145095825195,0.014116285368800163,0.5156145095825195,PanIN_HG
34343,26485,PanIN_HG,PanIN_HG,0.025081805884838104,0.29968684911727905,0.5424189567565918,0.13281239569187164,0.5424189567565918,PanIN_HG
10039,27503,PanIN_HG,Other,0.034321628510951996,0.23023244738578796,0.2981022000312805,0.4373437166213989,0.4373437166213989,PanIN_LG
27687,28021,PanIN_HG,PanIN_LG,0.05677062273025513,0.5234800577163696,0.375688374042511,0.04406103491783142,0.5234800577163696,PanIN_HG
28711,27765,PanIN_HG,PanIN_HG,0.01551859825849533,0.29512321949005127,0.675302267074585,0.014055909588932991,0.675302267074585,PanIN_HG
46788,42561,PanIN_HG,PanIN_HG,0.013502895832061768,0.2653072774410248,0.6888135671615601,0.032376259565353394,0.6888135671615601,PanIN_HG
28199,15989,PanIN_HG,PanIN_LG,0.06477351486682892,0.6722183227539062,0.2399391084909439,0.02306905761361122,0.6722183227539062,PanIN_LG
21031,21621,PanIN_HG,PanIN_HG,0.1301538199186325,0.36766815185546875,0.45367127656936646,0.0485067293047905,0.45367127656936646,PanIN_HG
32551,27765,PanIN_HG,PanIN_HG,0.02333236113190651,0.23348499834537506,0.7133603096008301,0.02982238680124283,0.7133603096008301,PanIN_HG
16935,19573,PanIN_HG,PanIN_HG,0.07600167393684387,0.3838082551956177,0.5242142677307129,0.015975818037986755,0.5242142677307129,PanIN_HG
33575,28789,PanIN_HG,PanIN_LG,0.02654438465833664,0.5775640606880188,0.38956505060195923,0.006326466798782349,0.5775640606880188,PanIN_LG
29479,15989,PanIN_HG,PanIN_LG,0.035442180931568146,0.6074656248092651,0.3362656235694885,0.020826593041419983,0.6074656248092651,PanIN_LG
28711,28021,PanIN_HG,PanIN_HG,0.012379823252558708,0.23289120197296143,0.7397029399871826,0.015026065520942211,0.7397029399871826,PanIN_HG
31271,26485,PanIN_HG,PanIN_HG,0.016256142407655716,0.3018713891506195,0.6182762384414673,0.06359623372554779,0.6182762384414673,PanIN_HG
26151,26997,PanIN_HG,PanIN_HG,0.029979245737195015,0.3316607177257538,0.6213929653167725,0.01696712337434292,0.6213929653167725,PanIN_HG
22823,22389,PanIN_HG,PanIN_HG,0.04117916524410248,0.4052072763442993,0.5417134761810303,0.011900108307600021,0.5417134761810303,PanIN_HG
9527,30831,PanIN_HG,PanIN_LG,0.06298322975635529,0.610903263092041,0.308355450630188,0.017758049070835114,0.610903263092041,PanIN_LG
8247,31343,PanIN_HG,PanIN_LG,0.2630957365036011,0.42313021421432495,0.284996896982193,0.028777144849300385,0.42313021421432495,PanIN_LG
39364,37441,PanIN_HG,PanIN_LG,0.13270306587219238,0.48918837308883667,0.365634024143219,0.012474552728235722,0.48918837308883667,PanIN_LG
15911,26229,PanIN_HG,PanIN_HG,0.06462986767292023,0.3246303200721741,0.511629581451416,0.09911025315523148,0.511629581451416,PanIN_LG
30759,27253,PanIN_HG,PanIN_HG,0.02992898039519787,0.2593901455402374,0.6949144601821899,0.015766406431794167,0.6949144601821899,PanIN_HG
31527,28277,PanIN_HG,Other,0.00968288816511631,0.19606716930866241,0.1554953157901764,0.6387546062469482,0.6387546062469482,PanIN_HG
20007,27509,PanIN_HG,PanIN_LG,0.06775975227355957,0.5607090592384338,0.35443517565727234,0.017096038907766342,0.5607090592384338,PanIN_LG
25383,25973,PanIN_HG,PanIN_HG,0.03510870784521103,0.3314189016819,0.6206361055374146,0.012836325913667679,0.6206361055374146,PanIN_LG
32039,27509,PanIN_HG,Other,0.030842941254377365,0.20477712154388428,0.15937548875808716,0.6050044298171997,0.6050044298171997,PanIN_HG
27175,28277,PanIN_HG,PanIN_HG,0.10813082754611969,0.1826833039522171,0.6804868578910828,0.028699036687612534,0.6804868578910828,PanIN_HG
8247,31087,PanIN_HG,PanIN_LG,0.026563551276922226,0.6534700393676758,0.314559668302536,0.005406736861914396,0.6534700393676758,PanIN_LG
27175,27765,PanIN_HG,PanIN_HG,0.046151429414749146,0.379283607006073,0.5563182830810547,0.01824670471251011,0.5563182830810547,PanIN_HG
41924,37441,PanIN_HG,PanIN_HG,0.012018567882478237,0.3038425147533417,0.6704216003417969,0.013717347756028175,0.6704216003417969,PanIN_HG
12599,26735,PanIN_HG,PanIN_LG,0.20165272057056427,0.5819357633590698,0.20600298047065735,0.010408500209450722,0.5819357633590698,PanIN_LG
15671,29551,PanIN_HG,PanIN_LG,0.01772274449467659,0.5363578200340271,0.43834152817726135,0.007577862590551376,0.5363578200340271,PanIN_LG
21543,20085,PanIN_HG,PanIN_HG,0.01749509945511818,0.45563846826553345,0.5085088014602661,0.018357593566179276,0.5085088014602661,PanIN_LG
27431,28021,PanIN_HG,PanIN_HG,0.06366129219532013,0.2660927176475525,0.6301530003547668,0.040093012154102325,0.6301530003547668,PanIN_HG
22055,22645,PanIN_HG,PanIN_HG,0.012475043535232544,0.311152845621109,0.6620542407035828,0.014317888766527176,0.6620542407035828,PanIN_HG
21815,30831,PanIN_HG,PanIN_HG,0.021446116268634796,0.3908586800098419,0.5712724924087524,0.01642266847193241,0.5712724924087524,PanIN_LG
