x,y,Actual,Predicted,p_ADM,p_PanIN_LG,p_PanIN_HG,p_Other,Conf,Refined
26441,17645,ADM,ADM,0.42932939529418945,0.28428202867507935,0.1052682176232338,0.18112042546272278,0.42932939529418945,ADM
27977,17901,ADM,ADM,0.6263443231582642,0.11310188472270966,0.061542097479104996,0.19901177287101746,0.6263443231582642,ADM
27721,18157,ADM,ADM,0.3973315358161926,0.12480589002370834,0.09726664423942566,0.3805959224700928,0.3973315358161926,ADM
28233,18413,ADM,ADM,0.5359870195388794,0.18409651517868042,0.0999714583158493,0.1799449324607849,0.5359870195388794,ADM
33609,18413,ADM,ADM,0.35504797101020813,0.2334425151348114,0.30314308404922485,0.10836634784936905,0.35504797101020813,ADM
31049,30445,ADM,ADM,0.5925629734992981,0.1289014220237732,0.1123073473572731,0.16622823476791382,0.5925629734992981,ADM
28233,26093,ADM,ADM,0.4931548535823822,0.11497370153665543,0.14284050464630127,0.2490309327840805,0.4931548535823822,ADM
28233,17133,ADM,ADM,0.4994700253009796,0.11074066907167435,0.061913006007671356,0.32787632942199707,0.4994700253009796,ADM
25161,23277,ADM,ADM,0.5012524127960205,0.14519400894641876,0.12322217226028442,0.2303313910961151,0.5012524127960205,Other
29513,28909,ADM,ADM,0.5988419055938721,0.12296970933675766,0.08993461728096008,0.18825379014015198,0.5988419055938721,ADM
26697,29933,ADM,ADM,0.5925233364105225,0.15567275881767273,0.08652300387620926,0.16528092324733734,0.5925233364105225,ADM
33353,31469,ADM,PanIN_HG,0.32367250323295593,0.16668961942195892,0.3691566288471222,0.14048124849796295,0.3691566288471222,ADM
26953,24301,ADM,Other,0.23232561349868774,0.12229909002780914,0.14322838187217712,0.5021468997001648,0.5021468997001648,Other
37449,27117,ADM,ADM,0.6009731888771057,0.15037590265274048,0.07789599895477295,0.17075489461421967,0.6009731888771057,ADM
35657,18157,ADM,ADM,0.3674910366535187,0.26249366998672485,0.14670762419700623,0.22330765426158905,0.3674910366535187,ADM
24296,35598,ADM,ADM,0.5043003559112549,0.16819337010383606,0.20925025641918182,0.11825598776340485,0.5043003559112549,ADM
37705,25581,ADM,ADM,0.41818153858184814,0.19183507561683655,0.07590584456920624,0.31407755613327026,0.41818153858184814,ADM
24808,35342,ADM,ADM,0.4913264811038971,0.115089550614357,0.061696961522102356,0.33188700675964355,0.4913264811038971,ADM
26697,17901,ADM,PanIN_LG,0.13953056931495667,0.5726490020751953,0.14041045308113098,0.14741000533103943,0.5726490020751953,ADM
26697,16365,ADM,ADM,0.4127192497253418,0.14986833930015564,0.07914116233587265,0.3582713007926941,0.4127192497253418,Other
28489,18669,ADM,ADM,0.5697866082191467,0.11286408454179764,0.07184725999832153,0.2455020248889923,0.5697866082191467,ADM
25673,18157,ADM,ADM,0.4157363772392273,0.12152449041604996,0.12147526443004608,0.34126389026641846,0.4157363772392273,ADM
26953,11757,ADM,Other,0.37307310104370117,0.13287702202796936,0.08744078129529953,0.4066091775894165,0.4066091775894165,Other
28745,17645,ADM,ADM,0.6442543864250183,0.12066936492919922,0.07795997709035873,0.15711624920368195,0.6442543864250183,ADM
26697,11757,ADM,ADM,0.4609495997428894,0.17368030548095703,0.08537600189447403,0.2799941301345825,0.4609495997428894,Other
14409,17901,ADM,ADM,0.39229318499565125,0.1211206316947937,0.09632028639316559,0.39026594161987305,0.39229318499565125,Other
24649,12781,ADM,ADM,0.5717889070510864,0.11239102482795715,0.0618608295917511,0.2539592385292053,0.5717889070510864,ADM
23625,23021,ADM,ADM,0.5155250430107117,0.09018097072839737,0.05988993123173714,0.3344040811061859,0.5155250430107117,PanIN_LG
24649,12269,ADM,ADM,0.5989773273468018,0.13899949193000793,0.08122411370277405,0.18079903721809387,0.5989773273468018,ADM
22760,34830,ADM,ADM,0.517266571521759,0.11729486286640167,0.06638271361589432,0.29905587434768677,0.517266571521759,ADM
27977,16877,ADM,ADM,0.4279099702835083,0.12417314946651459,0.2741943895816803,0.17372249066829681,0.4279099702835083,ADM
30537,26349,ADM,Other,0.3609160780906677,0.17166385054588318,0.08984459936618805,0.37757545709609985,0.37757545709609985,ADM
28233,16877,ADM,ADM,0.6417654752731323,0.1129106655716896,0.03430289402604103,0.21102094650268555,0.6417654752731323,ADM
31561,16365,ADM,ADM,0.5974915027618408,0.09708599001169205,0.0855070948600769,0.21991541981697083,0.5974915027618408,Other
37193,25325,ADM,ADM,0.558273196220398,0.21157026290893555,0.09666165709495544,0.13349485397338867,0.558273196220398,Other
23881,16877,ADM,ADM,0.5570971965789795,0.16698351502418518,0.09664425253868103,0.1792750060558319,0.5570971965789795,Other
30281,26349,ADM,ADM,0.4239847660064697,0.13562360405921936,0.06301725655794144,0.3773743808269501,0.4239847660064697,Other
28489,17389,ADM,ADM,0.5831785202026367,0.09554475545883179,0.07992230355739594,0.24135442078113556,0.5831785202026367,ADM
31049,25325,ADM,Other,0.2883043885231018,0.21281719207763672,0.12408648431301117,0.3747919201850891,0.3747919201850891,ADM
25417,17901,ADM,ADM,0.4648469090461731,0.1883201003074646,0.0962090790271759,0.250623881816864,0.4648469090461731,ADM
33865,20461,ADM,ADM,0.5904386043548584,0.1622718870639801,0.08884575963020325,0.15844371914863586,0.5904386043548584,ADM
30537,27629,ADM,ADM,0.5262002944946289,0.11890177428722382,0.10152602195739746,0.25337186455726624,0.5262002944946289,ADM
26441,18157,ADM,ADM,0.3456132411956787,0.2918236255645752,0.18434974551200867,0.17821335792541504,0.3456132411956787,PanIN_LG
33865,20717,ADM,ADM,0.5082722306251526,0.11791351437568665,0.06358614563941956,0.3102281391620636,0.5082722306251526,ADM
25417,24045,ADM,ADM,0.4119386672973633,0.267353355884552,0.10658260434865952,0.2141253501176834,0.4119386672973633,ADM
30537,25581,ADM,ADM,0.5168277025222778,0.12926851212978363,0.10605016350746155,0.2478536069393158,0.5168277025222778,ADM
26185,17645,ADM,PanIN_LG,0.15460681915283203,0.6892503499984741,0.13176001608371735,0.02438286505639553,0.6892503499984741,ADM
24552,35342,ADM,ADM,0.516320526599884,0.14322173595428467,0.1696682721376419,0.17078948020935059,0.516320526599884,ADM
36169,25581,ADM,Other,0.18581730127334595,0.20711098611354828,0.13768838346004486,0.4693833291530609,0.4693833291530609,ADM
42569,24813,ADM,ADM,0.5343819856643677,0.13533131778240204,0.08043888211250305,0.24984779953956604,0.5343819856643677,ADM
31817,22253,ADM,Other,0.28520071506500244,0.15541070699691772,0.11086820065975189,0.4485204219818115,0.4485204219818115,Other
37961,25837,ADM,ADM,0.4599534571170807,0.2457059919834137,0.1659032702445984,0.12843728065490723,0.4599534571170807,ADM
23881,17645,ADM,ADM,0.4222114086151123,0.23463402688503265,0.25064730644226074,0.0925072729587555,0.4222114086151123,ADM
23625,17901,ADM,ADM,0.5205808877944946,0.23682665824890137,0.08757907152175903,0.15501342713832855,0.5205808877944946,ADM
29001,19693,ADM,ADM,0.5860998630523682,0.13137613236904144,0.12997998297214508,0.15254399180412292,0.5860998630523682,ADM
14153,17901,ADM,ADM,0.5229710936546326,0.16841277480125427,0.08871348947286606,0.2199026346206665,0.5229710936546326,Other
33865,14573,ADM,ADM,0.35261526703834534,0.22307756543159485,0.1708243489265442,0.25348278880119324,0.35261526703834534,Other
42057,26349,ADM,PanIN_HG,0.1824907660484314,0.24542565643787384,0.31349295377731323,0.25859060883522034,0.31349295377731323,ADM
30793,31981,ADM,ADM,0.44107896089553833,0.1140846237540245,0.16936129331588745,0.27547508478164673,0.44107896089553833,ADM
31817,21997,ADM,ADM,0.4575895071029663,0.1565011590719223,0.08394809067249298,0.3019612729549408,0.4575895071029663,Other
29001,17133,ADM,ADM,0.6106979846954346,0.09712265431880951,0.08832293003797531,0.20385639369487762,0.6106979846954346,ADM
30281,31469,ADM,ADM,0.544697642326355,0.12824642658233643,0.0854901447892189,0.2415657639503479,0.544697642326355,ADM
31305,22253,ADM,ADM,0.5615814328193665,0.10996808111667633,0.09276600927114487,0.23568443953990936,0.5615814328193665,ADM
25417,18669,ADM,Other,0.33228063583374023,0.17939136922359467,0.1372881978750229,0.3510398268699646,0.3510398268699646,Other
32585,32493,ADM,PanIN_HG,0.09598628431558609,0.25114691257476807,0.5300983786582947,0.12276840209960938,0.5300983786582947,Other
31561,23277,ADM,ADM,0.4838261008262634,0.12368889153003693,0.08691283315420151,0.30557215213775635,0.4838261008262634,ADM
27209,30189,ADM,ADM,0.4971323013305664,0.1465478390455246,0.1737165004014969,0.1826033592224121,0.4971323013305664,ADM
31049,30957,ADM,PanIN_LG,0.2069510519504547,0.6369842886924744,0.11575894057750702,0.040305688977241516,0.6369842886924744,ADM
14153,18157,ADM,ADM,0.6315641403198242,0.12057437002658844,0.07940731942653656,0.16845421493053436,0.6315641403198242,Other
37961,25581,ADM,ADM,0.4658592939376831,0.15879125893115997,0.2561236619949341,0.11922580748796463,0.4658592939376831,ADM
37961,26349,ADM,ADM,0.47120100259780884,0.11419567465782166,0.1807243376970291,0.233878955245018,0.47120100259780884,ADM
23369,17645,ADM,ADM,0.6076804399490356,0.21382766962051392,0.08343194425106049,0.09505995362997055,0.6076804399490356,ADM
23881,17389,ADM,ADM,0.591793417930603,0.1480134129524231,0.12851828336715698,0.1316748559474945,0.591793417930603,ADM
25673,23021,ADM,PanIN_LG,0.20130574703216553,0.4895316958427429,0.19948932528495789,0.10967321693897247,0.4895316958427429,ADM
26953,27373,ADM,ADM,0.5671029686927795,0.1276371330022812,0.07067139446735382,0.23458851873874664,0.5671029686927795,ADM
26441,30445,ADM,ADM,0.5176894664764404,0.12244726717472076,0.06859666854143143,0.2912665903568268,0.5176894664764404,Other
40265,13805,ADM,ADM,0.5170527696609497,0.263750284910202,0.1386079490184784,0.08058895170688629,0.5170527696609497,Other
23625,16877,ADM,ADM,0.6120368838310242,0.1357874572277069,0.09979496896266937,0.15238070487976074,0.6120368838310242,ADM
33097,31469,ADM,ADM,0.49780434370040894,0.12281791865825653,0.15000471472740173,0.2293730527162552,0.49780434370040894,ADM
37449,25069,ADM,Other,0.1637307107448578,0.2097126841545105,0.14869683980941772,0.4778597950935364,0.4778597950935364,Other
31561,22765,ADM,PanIN_LG,0.33460792899131775,0.46852466464042664,0.1263226419687271,0.07054474949836731,0.46852466464042664,ADM
30025,28141,ADM,ADM,0.49047020077705383,0.17533937096595764,0.12694481015205383,0.2072455734014511,0.49047020077705383,ADM
40009,26861,ADM,ADM,0.5254497528076172,0.11857852339744568,0.0572354756295681,0.29873621463775635,0.5254497528076172,ADM
26441,23533,ADM,ADM,0.3422609269618988,0.14547045528888702,0.2397414743900299,0.27252715826034546,0.3422609269618988,ADM
23272,34830,ADM,ADM,0.5607474446296692,0.11694726347923279,0.11276815086603165,0.20953711867332458,0.5607474446296692,ADM
26953,16621,ADM,ADM,0.40353304147720337,0.16178500652313232,0.09947315603494644,0.3352087736129761,0.40353304147720337,ADM
26185,17389,ADM,ADM,0.43572622537612915,0.2553848922252655,0.11242073029279709,0.19646814465522766,0.43572622537612915,ADM
43337,19693,ADM,ADM,0.5338060855865479,0.11123025417327881,0.055477529764175415,0.2994861602783203,0.5338060855865479,Other
28233,18669,ADM,ADM,0.6068230867385864,0.15854892134666443,0.12189960479736328,0.11272840201854706,0.6068230867385864,ADM
26441,28909,ADM,ADM,0.43760624527931213,0.10975232720375061,0.06113749369978905,0.3915039896965027,0.43760624527931213,ADM
27977,30701,ADM,Other,0.36942917108535767,0.1304459124803543,0.11013492941856384,0.38999003171920776,0.38999003171920776,Other
26441,29933,ADM,ADM,0.3986473083496094,0.15836286544799805,0.16738669574260712,0.27560314536094666,0.3986473083496094,ADM
25929,24557,ADM,PanIN_HG,0.07007555663585663,0.2753738760948181,0.5027593374252319,0.15179121494293213,0.5027593374252319,ADM
31049,30189,ADM,Other,0.32408303022384644,0.1602846384048462,0.10700736939907074,0.40862494707107544,0.40862494707107544,ADM
36425,25581,ADM,ADM,0.5305854678153992,0.13122764229774475,0.07955146580934525,0.25863537192344666,0.5305854678153992,Other
22760,34574,ADM,ADM,0.371820330619812,0.1374608725309372,0.19587790966033936,0.29484087228775024,0.371820330619812,ADM
26953,28909,ADM,ADM,0.4173257350921631,0.15230855345726013,0.163258895277977,0.267106831073761,0.4173257350921631,ADM
32841,24813,ADM,ADM,0.46774613857269287,0.11402082443237305,0.08061334490776062,0.33761975169181824,0.46774613857269287,Other
25929,17133,ADM,ADM,0.6122044324874878,0.16081318259239197,0.08466068655252457,0.1423216462135315,0.6122044324874878,ADM
30025,27885,ADM,ADM,0.5290837287902832,0.09550164639949799,0.06484688073396683,0.3105677366256714,0.5290837287902832,ADM
42569,25069,ADM,ADM,0.43514811992645264,0.19858448207378387,0.05563705787062645,0.31063032150268555,0.43514811992645264,Other
26185,17133,ADM,ADM,0.5664964914321899,0.13008418679237366,0.12792262434959412,0.17549671232700348,0.5664964914321899,ADM
23784,35598,ADM,ADM,0.5342721939086914,0.16613289713859558,0.09306731820106506,0.20652759075164795,0.5342721939086914,ADM
27465,30445,ADM,ADM,0.5342625379562378,0.1391608864068985,0.1617836058139801,0.1647929847240448,0.5342625379562378,ADM
37961,26861,ADM,ADM,0.5675683617591858,0.14233079552650452,0.0633666068315506,0.2267342358827591,0.5675683617591858,ADM
26953,17901,ADM,Other,0.10103593021631241,0.2813117504119873,0.26567405462265015,0.3519783020019531,0.3519783020019531,ADM
38217,26093,ADM,ADM,0.41942477226257324,0.1646166890859604,0.10867816209793091,0.30728036165237427,0.41942477226257324,ADM
26697,30445,ADM,ADM,0.41118383407592773,0.14785552024841309,0.07216492295265198,0.3687956929206848,0.41118383407592773,ADM
26441,17901,ADM,Other,0.2034628987312317,0.2646634578704834,0.11582956463098526,0.41604405641555786,0.41604405641555786,ADM
32841,31725,ADM,ADM,0.4875480532646179,0.09966801106929779,0.1424889862537384,0.27029499411582947,0.4875480532646179,ADM
29513,29421,ADM,ADM,0.47395578026771545,0.1812942624092102,0.16203683614730835,0.1827131062746048,0.47395578026771545,Other
28489,18413,ADM,ADM,0.5491004586219788,0.1618589460849762,0.06934617459774017,0.21969443559646606,0.5491004586219788,ADM
25673,25069,ADM,PanIN_HG,0.19795435667037964,0.1968994438648224,0.5213996767997742,0.08374650776386261,0.5213996767997742,Other
38217,25581,ADM,ADM,0.547415554523468,0.07493382692337036,0.09426231682300568,0.28338831663131714,0.547415554523468,ADM
26185,24557,ADM,ADM,0.38424426317214966,0.13139832019805908,0.1430768370628357,0.34128057956695557,0.38424426317214966,Other
40009,14061,ADM,ADM,0.5647626519203186,0.11371669173240662,0.11841676384210587,0.2031039148569107,0.5647626519203186,Other
32073,32237,ADM,PanIN_HG,0.2825075089931488,0.12055649608373642,0.3487611711025238,0.24817481637001038,0.3487611711025238,ADM
30281,31213,ADM,ADM,0.5054985284805298,0.23701012134552002,0.08869898319244385,0.16879238188266754,0.5054985284805298,ADM
27977,16365,ADM,Other,0.2083227038383484,0.20464938879013062,0.12121237814426422,0.46581554412841797,0.46581554412841797,Other
37705,25837,ADM,ADM,0.5238205790519714,0.2571239769458771,0.13730736076831818,0.08174800872802734,0.5238205790519714,ADM
42569,24557,ADM,ADM,0.4753382205963135,0.11516711115837097,0.1787077635526657,0.23078687489032745,0.4753382205963135,Other
26441,17133,ADM,ADM,0.4183884263038635,0.12719859182834625,0.07119052112102509,0.38322240114212036,0.4183884263038635,ADM
26697,28397,ADM,ADM,0.5144941806793213,0.11978425830602646,0.1030573695898056,0.26266419887542725,0.5144941806793213,ADM
25417,23789,ADM,PanIN_HG,0.07083694636821747,0.338910847902298,0.5387093424797058,0.051542848348617554,0.5387093424797058,ADM
42313,26349,ADM,ADM,0.4569033086299896,0.14039134979248047,0.15633001923561096,0.24637529253959656,0.4569033086299896,ADM
30281,31725,ADM,ADM,0.459898978471756,0.10617285966873169,0.07140900939702988,0.36251917481422424,0.459898978471756,ADM
27465,16365,ADM,ADM,0.39454424381256104,0.14617854356765747,0.11809307336807251,0.341184139251709,0.39454424381256104,ADM
26185,19181,ADM,PanIN_HG,0.1257980763912201,0.2843356728553772,0.47530683875083923,0.11455939710140228,0.47530683875083923,Other
32585,32237,ADM,ADM,0.44270676374435425,0.12578848004341125,0.10783346742391586,0.3236713409423828,0.44270676374435425,ADM
38473,25837,ADM,ADM,0.48666131496429443,0.13094501197338104,0.07852943241596222,0.3038642406463623,0.48666131496429443,Other
29769,29677,ADM,Other,0.3318932354450226,0.1915445327758789,0.06691864877939224,0.4096435606479645,0.4096435606479645,Other
26953,28141,ADM,ADM,0.5884132385253906,0.14725372195243835,0.07245159149169922,0.191881462931633,0.5884132385253906,ADM
32073,23277,ADM,Other,0.28798192739486694,0.17719751596450806,0.09332963079214096,0.44149091839790344,0.44149091839790344,ADM
24393,24813,ADM,ADM,0.37644922733306885,0.17765304446220398,0.09821198880672455,0.3476857542991638,0.37644922733306885,ADM
23625,17645,ADM,ADM,0.599137544631958,0.14190655946731567,0.11938569694757462,0.1395702213048935,0.599137544631958,ADM
30537,27885,ADM,ADM,0.6190457940101624,0.09929385781288147,0.05500315874814987,0.22665715217590332,0.6190457940101624,ADM
25417,18157,ADM,Other,0.22258944809436798,0.1960640549659729,0.167861208319664,0.41348525881767273,0.41348525881767273,ADM
27209,17389,ADM,ADM,0.45181334018707275,0.34257304668426514,0.08329202979803085,0.12232162058353424,0.45181334018707275,ADM
30281,26093,ADM,ADM,0.45608246326446533,0.13786345720291138,0.11511711776256561,0.2909369170665741,0.45608246326446533,ADM
24137,24813,ADM,ADM,0.5976856350898743,0.17898914217948914,0.07334556430578232,0.14997968077659607,0.5976856350898743,ADM
28489,25837,ADM,PanIN_LG,0.1473693549633026,0.5046526193618774,0.28028613328933716,0.0676918774843216,0.5046526193618774,ADM
25673,18669,ADM,PanIN_LG,0.26730042695999146,0.4163751006126404,0.15738770365715027,0.15893682837486267,0.4163751006126404,Other
31049,22253,ADM,ADM,0.4695200026035309,0.13269439339637756,0.09099811315536499,0.30678749084472656,0.4695200026035309,ADM
23881,17901,ADM,ADM,0.40896177291870117,0.22148069739341736,0.08638380467891693,0.28317373991012573,0.40896177291870117,ADM
26441,24045,ADM,ADM,0.39928534626960754,0.16043433547019958,0.14392268657684326,0.29635757207870483,0.39928534626960754,ADM
25417,16877,ADM,ADM,0.42604535818099976,0.12678945064544678,0.2771807909011841,0.16998440027236938,0.42604535818099976,Other
24393,12781,ADM,ADM,0.5789154171943665,0.09243427217006683,0.045883383601903915,0.2827669382095337,0.5789154171943665,ADM
32073,22765,ADM,ADM,0.44972333312034607,0.14363254606723785,0.08974209427833557,0.3169020414352417,0.44972333312034607,ADM
37705,25325,ADM,Other,0.2893863916397095,0.19570936262607574,0.10864481329917908,0.4062594771385193,0.4062594771385193,Other
31817,23533,ADM,Other,0.27464860677719116,0.1810360848903656,0.10218730568885803,0.4421280324459076,0.4421280324459076,ADM
23528,35854,ADM,PanIN_HG,0.205012246966362,0.17379030585289001,0.4934001564979553,0.12779730558395386,0.4934001564979553,ADM
25929,16621,ADM,ADM,0.4469829201698303,0.13813810050487518,0.17032235860824585,0.24455660581588745,0.4469829201698303,Other
23272,34574,ADM,ADM,0.42617273330688477,0.19397355616092682,0.17437613010406494,0.20547762513160706,0.42617273330688477,ADM
28745,18413,ADM,Other,0.32168084383010864,0.15726706385612488,0.09931863099336624,0.42173343896865845,0.42173343896865845,ADM
26697,16877,ADM,ADM,0.35827603936195374,0.25907349586486816,0.08006785809993744,0.30258262157440186,0.35827603936195374,ADM
25929,29165,ADM,ADM,0.5067539811134338,0.18479537963867188,0.16766270995140076,0.14078794419765472,0.5067539811134338,ADM
37449,27373,ADM,ADM,0.4833504557609558,0.10635902732610703,0.09842658042907715,0.3118639886379242,0.4833504557609558,ADM
26185,23277,ADM,ADM,0.34660813212394714,0.31148216128349304,0.18441323935985565,0.15749643743038177,0.34660813212394714,PanIN_LG
27977,18413,ADM,Other,0.38575804233551025,0.14346365630626678,0.08276047557592392,0.38801780343055725,0.38801780343055725,ADM
26697,18669,ADM,Other,0.18359780311584473,0.2999899387359619,0.1418881118297577,0.37452417612075806,0.37452417612075806,PanIN_LG
