x,y,Actual,Predicted,p_ADM,p_PanIN_LG,p_PanIN_HG,p_Other,Conf,Refined,Tuned
23170,7883,ADM,ADM,0.4810468852519989,0.248777836561203,0.127366155385971,0.1428091526031494,0.4810468852519989,ADM,ADM
26242,7115,ADM,ADM,0.487710952758789,0.2767640054225921,0.1585187315940857,0.0770063549280166,0.487710952758789,ADM,ADM
24962,18891,ADM,ADM,0.4117150902748108,0.2684583663940429,0.1631743311882019,0.1566521823406219,0.4117150902748108,ADM,ADM
32642,8139,ADM,ADM,0.5267809629440308,0.2938156127929687,0.155836284160614,0.0235671773552894,0.5267809629440308,ADM,ADM
36226,30155,ADM,ADM,0.5361671447753906,0.2880458831787109,0.1510617285966873,0.0247252732515335,0.5361671447753906,ADM,ADM
12494,17763,ADM,ADM,0.4527532458305359,0.2347445338964462,0.2446873039007187,0.0678148940205574,0.4527532458305359,PanIN_LG,ADM
23426,13003,ADM,Other,0.1118734776973724,0.333561360836029,0.1976837813854217,0.356881320476532,0.356881320476532,PanIN_LG,Other
32386,8395,ADM,ADM,0.5304015874862671,0.2890758812427521,0.1466473937034607,0.0338751561939716,0.5304015874862671,ADM,ADM
9166,18275,ADM,ADM,0.457096517086029,0.2720270752906799,0.1468609571456909,0.1240154728293418,0.457096517086029,ADM,ADM
33410,9675,ADM,ADM,0.5092517137527466,0.3016691207885742,0.139174073934555,0.0499050617218017,0.5092517137527466,ADM,ADM
15054,18275,ADM,Other,0.1695197969675064,0.2832932472229004,0.1649827808141708,0.3822041749954223,0.3822041749954223,Other,Other
10446,18019,ADM,ADM,0.4901219010353088,0.2757022082805633,0.1315034627914428,0.1026724576950073,0.4901219010353088,ADM,ADM
23938,6347,ADM,ADM,0.5208157300949097,0.2782051563262939,0.1534642279148101,0.0475149378180503,0.5208157300949097,ADM,ADM
14286,14435,ADM,ADM,0.495854377746582,0.3371906280517578,0.152228832244873,0.0147261619567871,0.495854377746582,ADM,ADM
12035,36349,ADM,PanIN_LG,0.2752077579498291,0.2974302768707275,0.1330229640007019,0.2943390607833862,0.2974302768707275,ADM,ADM
27010,7627,ADM,PanIN_LG,0.1689056605100631,0.3955899477005005,0.2541071474552154,0.1813972443342209,0.3955899477005005,ADM,PanIN_LG
29314,11467,ADM,ADM,0.5039466619491577,0.3009809255599975,0.1320879012346267,0.0629845336079597,0.5039466619491577,ADM,ADM
12291,35325,ADM,ADM,0.4861611723899841,0.2632716000080108,0.1584499925374984,0.0921172574162483,0.4861611723899841,ADM,ADM
23426,8395,ADM,Other,0.2523351311683655,0.292887806892395,0.1580931693315506,0.2966839075088501,0.2966839075088501,ADM,ADM
8654,24419,ADM,ADM,0.5241661071777344,0.3046320676803589,0.1393944174051284,0.0318074636161327,0.5241661071777344,ADM,ADM
6094,15459,ADM,ADM,0.5204190611839294,0.2818785905838012,0.139612466096878,0.058089941740036,0.5204190611839294,ADM,ADM
35714,27339,ADM,ADM,0.523213267326355,0.2756835520267486,0.141562670469284,0.0595404617488384,0.523213267326355,ADM,ADM
8142,23907,ADM,ADM,0.4065837860107422,0.2617219686508178,0.1219188421964645,0.2097753584384918,0.4065837860107422,ADM,ADM
24706,7627,ADM,Other,0.2560898959636688,0.2591420114040375,0.2148720920085907,0.2698960304260254,0.2698960304260254,ADM,ADM
6350,15715,ADM,ADM,0.3438456654548645,0.2780547738075256,0.1547504216432571,0.2233491092920303,0.3438456654548645,ADM,ADM
23426,12491,ADM,Other,0.1507957577705383,0.2985000610351562,0.1966805160045623,0.3540236949920654,0.3540236949920654,ADM,Other
27522,21963,ADM,ADM,0.396238625049591,0.2502341866493225,0.2184106260538101,0.135116621851921,0.396238625049591,ADM,ADM
14798,18531,ADM,ADM,0.4113122820854187,0.2718964517116546,0.1405169069766998,0.1762743890285492,0.4113122820854187,PanIN_LG,ADM
29314,22219,ADM,ADM,0.4403396844863891,0.2781383991241455,0.1673802435398101,0.1141416653990745,0.4403396844863891,PanIN_LG,ADM
7886,26723,ADM,ADM,0.4375979304313659,0.2534727156162262,0.2426926642656326,0.0662367045879364,0.4375979304313659,Other,ADM
11470,21347,ADM,Other,0.2195536643266677,0.2746952474117279,0.1364891678094864,0.3692619800567627,0.3692619800567627,PanIN_LG,ADM
14286,13667,ADM,ADM,0.4879770576953888,0.2702133655548095,0.1638812124729156,0.0779284089803695,0.4879770576953888,ADM,ADM
28546,32715,ADM,PanIN_HG,0.1571500301361084,0.2462297677993774,0.3218495547771454,0.2747706472873688,0.3218495547771454,PanIN_LG,ADM
13774,21603,ADM,ADM,0.4148149490356445,0.3151549398899078,0.2138173878192901,0.0562127456068992,0.4148149490356445,PanIN_LG,ADM
23170,11723,ADM,ADM,0.500216007232666,0.2867132723331451,0.1574041098356247,0.0556666180491447,0.500216007232666,PanIN_LG,ADM
25218,6091,ADM,ADM,0.5052722692489624,0.3001205027103424,0.1692213863134384,0.0253858491778373,0.5052722692489624,ADM,ADM
12238,17507,ADM,PanIN_HG,0.1584212332963943,0.2653157114982605,0.4732718467712402,0.1029911488294601,0.4732718467712402,PanIN_LG,ADM
25474,4555,ADM,PanIN_HG,0.0523115508258342,0.26217782497406,0.6480587720870972,0.0374518558382988,0.6480587720870972,ADM,PanIN_HG
14542,24931,ADM,ADM,0.4267765879631042,0.2412904947996139,0.172063946723938,0.1598689556121826,0.4267765879631042,ADM,ADM
23170,11467,ADM,ADM,0.515698254108429,0.3046603500843048,0.1419407725334167,0.0377005822956562,0.515698254108429,PanIN_LG,ADM
10702,25187,ADM,ADM,0.4966360330581665,0.2665561437606811,0.1786978542804718,0.058109987527132,0.4966360330581665,ADM,ADM
17358,14691,ADM,ADM,0.5299590229988098,0.3054813146591186,0.1377320289611816,0.0268276110291481,0.5299590229988098,ADM,ADM
17614,12643,ADM,ADM,0.4513767659664154,0.2690632939338684,0.145510733127594,0.1340492218732834,0.4513767659664154,PanIN_LG,ADM
36226,29899,ADM,ADM,0.3303884267807007,0.2612271308898926,0.1687769889831543,0.2396074831485748,0.3303884267807007,ADM,ADM
33154,9675,ADM,ADM,0.4663639068603515,0.260954737663269,0.1409887969493866,0.1316925585269928,0.4663639068603515,ADM,ADM
35458,16843,ADM,Other,0.2243426740169525,0.2737428843975067,0.1694282293319702,0.3324862122535705,0.3324862122535705,PanIN_LG,ADM
29058,9163,ADM,ADM,0.3345636129379272,0.2927499115467071,0.1334764957427978,0.2392099648714065,0.3345636129379272,ADM,ADM
29314,32203,ADM,PanIN_LG,0.1484787464141845,0.349611759185791,0.2042896896600723,0.2976197898387909,0.349611759185791,PanIN_LG,PanIN_LG
11523,33789,ADM,ADM,0.4987208247184753,0.2886466979980469,0.1568125784397125,0.0558199360966682,0.4987208247184753,ADM,ADM
16409,4345,ADM,Other,0.1592441499233245,0.3345188200473785,0.148782804608345,0.357454240322113,0.357454240322113,Other,Other
27522,23243,ADM,PanIN_LG,0.1596528887748718,0.4146569073200226,0.2026072293519973,0.2230830043554306,0.4146569073200226,PanIN_LG,PanIN_LG
24450,7627,ADM,ADM,0.3280771374702453,0.2724945843219757,0.1551957875490188,0.2442325353622436,0.3280771374702453,ADM,ADM
13337,6137,ADM,ADM,0.3757094740867615,0.2467642277479171,0.1312264502048492,0.2462998777627945,0.3757094740867615,Other,ADM
12494,17507,ADM,ADM,0.4326249361038208,0.2887465953826904,0.2031954675912857,0.0754329785704612,0.4326249361038208,PanIN_LG,ADM
11214,19811,ADM,ADM,0.4177698791027069,0.2925333976745605,0.2016240656375885,0.0880726426839828,0.4177698791027069,ADM,ADM
35970,28875,ADM,ADM,0.5052904486656189,0.3113117218017578,0.1554195880889892,0.0279782302677631,0.5052904486656189,ADM,ADM
8654,18531,ADM,ADM,0.3728263974189758,0.2493001222610473,0.1619315445423126,0.2159419506788253,0.3728263974189758,PanIN_LG,ADM
17358,14947,ADM,ADM,0.4966877102851867,0.2802618145942688,0.1506271958351135,0.0724232941865921,0.4966877102851867,ADM,ADM
13518,25699,ADM,ADM,0.4632488489151001,0.2806999981403351,0.116437092423439,0.1396140456199646,0.4632488489151001,PanIN_LG,ADM
10499,33533,ADM,Other,0.1501147150993347,0.3142810463905334,0.1295014917850494,0.4061027765274048,0.4061027765274048,PanIN_LG,Other
9934,18275,ADM,ADM,0.3880661725997925,0.2788557708263397,0.1501929312944412,0.1828851103782653,0.3880661725997925,ADM,ADM
27266,17867,ADM,Other,0.0863392055034637,0.2707863450050354,0.2535748779773712,0.3892995715141296,0.3892995715141296,PanIN_HG,Other
24962,7883,ADM,ADM,0.3453040719032287,0.2899066209793091,0.1490728557109832,0.2157164812088012,0.3453040719032287,ADM,ADM
14286,13411,ADM,ADM,0.4618930220603943,0.2767961919307709,0.1278145015239715,0.1334962844848632,0.4618930220603943,PanIN_LG,ADM
16387,35069,ADM,ADM,0.474340558052063,0.2951377928256988,0.1346408724784851,0.0958808064460754,0.474340558052063,PanIN_LG,ADM
13006,10083,ADM,ADM,0.492977112531662,0.2679914236068725,0.1454985737800598,0.0935328751802444,0.492977112531662,ADM,ADM
3534,16227,ADM,ADM,0.3950448334217071,0.3539791107177734,0.1828948706388473,0.0680812001228332,0.3950448334217071,PanIN_LG,ADM
10702,17507,ADM,ADM,0.4629000723361969,0.2679387331008911,0.1415911316871643,0.1275700032711029,0.4629000723361969,ADM,ADM
27010,18123,ADM,PanIN_HG,0.2510810196399688,0.2935395836830139,0.3368836343288421,0.118495762348175,0.3368836343288421,PanIN_LG,ADM
29058,11211,ADM,ADM,0.4837851226329803,0.3060131669044494,0.1699112653732299,0.0402904525399208,0.4837851226329803,ADM,ADM
13006,9827,ADM,ADM,0.4807647466659546,0.3061988353729248,0.1572770476341247,0.0557593628764152,0.4807647466659546,ADM,ADM
21890,10187,ADM,ADM,0.4535298943519592,0.2998701930046081,0.1307646185159683,0.1158352419734001,0.4535298943519592,ADM,ADM
26242,19659,ADM,ADM,0.4119920432567596,0.2979852855205536,0.140639066696167,0.1493836045265197,0.4119920432567596,PanIN_LG,ADM
30850,6603,ADM,PanIN_LG,0.1063524708151817,0.4077599644660949,0.2499473690986633,0.2359401881694793,0.4077599644660949,PanIN_LG,PanIN_LG
16078,11363,ADM,ADM,0.4020774364471435,0.2963944971561432,0.1457474529743194,0.1557806432247162,0.4020774364471435,PanIN_LG,ADM
24194,7371,ADM,ADM,0.4310302138328552,0.290687084197998,0.1437720358371734,0.1345106214284896,0.4310302138328552,ADM,ADM
32898,9419,ADM,ADM,0.3374079465866089,0.305934727191925,0.1464697271585464,0.210187628865242,0.3374079465866089,ADM,ADM
11470,14691,ADM,Other,0.1749579906463623,0.2666173577308655,0.2325330823659896,0.3258915543556213,0.3258915543556213,PanIN_LG,Other
35458,14027,ADM,ADM,0.4585790038108825,0.2659497559070587,0.1289074122905731,0.1465637981891632,0.4585790038108825,ADM,ADM
26754,11211,ADM,PanIN_LG,0.3928992748260498,0.4544670879840851,0.119594395160675,0.0330392122268676,0.4544670879840851,ADM,ADM
7886,23907,ADM,ADM,0.3214654922485351,0.2586799263954162,0.1552440375089645,0.2646104991436004,0.3214654922485351,ADM,ADM
28546,32459,ADM,PanIN_LG,0.3244755268096924,0.3346008062362671,0.1656107455492019,0.1753128916025161,0.3346008062362671,PanIN_LG,ADM
11214,25699,ADM,ADM,0.4064220190048218,0.2920646071434021,0.1557574123144149,0.1457559764385223,0.4064220190048218,PanIN_LG,ADM
20866,18379,ADM,Other,0.1897382140159607,0.3034062683582306,0.1919077783823013,0.3149477243423462,0.3149477243423462,PanIN_LG,ADM
27778,23243,ADM,ADM,0.3031280040740967,0.3016266226768493,0.1721919327974319,0.2230534553527832,0.3031280040740967,PanIN_LG,ADM
14286,19043,ADM,Other,0.0916066244244575,0.3687091469764709,0.150369718670845,0.3893145322799682,0.3893145322799682,PanIN_LG,Other
24450,6091,ADM,ADM,0.3928669095039367,0.2317541241645813,0.3150572478771209,0.0603217035531997,0.3928669095039367,ADM,ADM
12035,36861,ADM,ADM,0.4136301279067993,0.2534303069114685,0.2024217545986175,0.1305178105831146,0.4136301279067993,PanIN_LG,ADM
24962,5579,ADM,PanIN_LG,0.3983332216739654,0.4508212804794311,0.1239588856697082,0.0268866568803787,0.4508212804794311,ADM,ADM
27010,16843,ADM,PanIN_HG,0.1120631918311119,0.2632313370704651,0.4617274701595306,0.1629779934883117,0.4617274701595306,PanIN_LG,PanIN_LG
36738,30411,ADM,ADM,0.5019817352294922,0.2463698834180832,0.1735893487930297,0.0780589878559112,0.5019817352294922,ADM,ADM
23170,8139,ADM,ADM,0.4476135969161987,0.3075892329216003,0.1325413584709167,0.1122558042407035,0.4476135969161987,ADM,ADM
25474,18123,ADM,ADM,0.431427538394928,0.3241514563560486,0.1547184139490127,0.08970258384943,0.431427538394928,ADM,ADM
14030,25699,ADM,ADM,0.457584947347641,0.3099349737167358,0.114410288631916,0.1180698052048683,0.457584947347641,ADM,ADM
22402,15819,ADM,ADM,0.5025163888931274,0.3073126077651977,0.1483865678310394,0.0417844504117965,0.5025163888931274,PanIN_LG,ADM
29314,11723,ADM,ADM,0.4637654423713684,0.3494377434253692,0.1754433512687683,0.011353425681591,0.4637654423713684,ADM,ADM
22914,15563,ADM,PanIN_LG,0.2866217494010925,0.3053718209266662,0.1406881660223007,0.2673182487487793,0.3053718209266662,PanIN_LG,ADM
22658,12491,ADM,ADM,0.4700027704238891,0.2491802722215652,0.1782351434230804,0.1025818139314651,0.4700027704238891,PanIN_LG,ADM
22402,16331,ADM,ADM,0.3659984171390533,0.2773652076721191,0.2020987719297409,0.1545376032590866,0.3659984171390533,PanIN_LG,ADM
21634,10187,ADM,ADM,0.4984512329101562,0.2749922275543213,0.1407774984836578,0.0857789814472198,0.4984512329101562,PanIN_LG,ADM
25730,4811,ADM,ADM,0.4300629496574402,0.2658880054950714,0.1801248788833618,0.1239242032170295,0.4300629496574402,ADM,ADM
13827,36093,ADM,PanIN_LG,0.1987179219722747,0.3072474300861358,0.1950061321258545,0.2990284860134125,0.3072474300861358,PanIN_LG,ADM
22914,16075,ADM,ADM,0.4730293154716491,0.2795518040657043,0.1997507810592651,0.0476680770516395,0.4730293154716491,PanIN_LG,ADM
26754,7115,ADM,ADM,0.4865448474884033,0.2734819054603576,0.1746336072683334,0.0653396248817443,0.4865448474884033,ADM,ADM
24194,7115,ADM,ADM,0.4171206355094909,0.2656786441802978,0.1682440191507339,0.1489567309617996,0.4171206355094909,ADM,ADM
28802,9931,ADM,ADM,0.342204749584198,0.2570648193359375,0.1912055611610412,0.209524855017662,0.342204749584198,ADM,ADM
9678,19299,ADM,Other,0.1746701896190643,0.3024414479732513,0.207730621099472,0.3151577413082123,0.3151577413082123,PanIN_LG,PanIN_LG
8142,24419,ADM,ADM,0.5443663597106934,0.2799537479877472,0.1255109310150146,0.0501689538359642,0.5443663597106934,ADM,ADM
17870,12643,ADM,ADM,0.2850074172019958,0.2591272592544555,0.1865989863872528,0.2692663371562958,0.2850074172019958,PanIN_LG,ADM
6350,16227,ADM,ADM,0.5398434400558472,0.2872879803180694,0.1310133934020996,0.0418551191687583,0.5398434400558472,PanIN_LG,ADM
25986,5835,ADM,ADM,0.484946072101593,0.2575590014457702,0.1886331737041473,0.0688617080450058,0.484946072101593,ADM,ADM
24194,6091,ADM,ADM,0.5080682635307312,0.3199754357337951,0.1518104374408722,0.0201458428055048,0.5080682635307312,ADM,ADM
22658,12235,ADM,PanIN_HG,0.2594181001186371,0.2725342214107513,0.3601114153861999,0.1079362630844116,0.3601114153861999,PanIN_LG,ADM
29826,9931,ADM,ADM,0.5063018798828125,0.2542101740837097,0.170300006866455,0.0691879540681839,0.5063018798828125,ADM,ADM
15054,17763,ADM,Other,0.1012094095349311,0.3299264013767242,0.1769704222679138,0.3918937444686889,0.3918937444686889,Other,Other
14286,24931,ADM,ADM,0.5166856646537781,0.3029418885707855,0.1601034849882125,0.0202689729630947,0.5166856646537781,ADM,ADM
15310,25443,ADM,ADM,0.5005059242248535,0.2996754646301269,0.1503792405128479,0.0494393147528171,0.5005059242248535,ADM,ADM
32386,8907,ADM,ADM,0.5301001667976379,0.2859716415405273,0.15152008831501,0.032408095896244,0.5301001667976379,ADM,ADM
25986,5579,ADM,ADM,0.4976067543029785,0.2887550890445709,0.1589686572551727,0.0546694658696651,0.4976067543029785,ADM,ADM
24450,7371,ADM,ADM,0.3778890967369079,0.2439640164375305,0.1520169079303741,0.2261299788951873,0.3778890967369079,ADM,ADM
17614,14435,ADM,ADM,0.3129941523075104,0.2629106342792511,0.1440168172121048,0.2800784111022949,0.3129941523075104,ADM,ADM
14030,14947,ADM,ADM,0.4858786761760711,0.2367121875286102,0.1558152437210083,0.1215939074754715,0.4858786761760711,PanIN_LG,ADM
17358,15203,ADM,ADM,0.3120392262935638,0.3014220297336578,0.1616238057613372,0.2249149233102798,0.3120392262935638,PanIN_LG,ADM
33922,9163,ADM,ADM,0.3984310328960418,0.2849815487861633,0.1479132771492004,0.1686741411685943,0.3984310328960418,ADM,ADM
32642,7883,ADM,ADM,0.4651203751564026,0.2627027630805969,0.1586348265409469,0.1135420128703117,0.4651203751564026,ADM,ADM
14030,13411,ADM,ADM,0.4756340086460113,0.281663715839386,0.1337782442569732,0.1089240685105323,0.4756340086460113,PanIN_LG,ADM
17870,14435,ADM,ADM,0.4572079181671142,0.2400869727134704,0.1909951269626617,0.1117099896073341,0.4572079181671142,ADM,ADM
8398,24163,ADM,ADM,0.5071059465408325,0.2646941542625427,0.1824223399162292,0.0457775741815567,0.5071059465408325,ADM,ADM
27778,17355,ADM,PanIN_HG,0.1128255575895309,0.2826236486434936,0.5176956057548523,0.0868551880121231,0.5176956057548523,PanIN_HG,PanIN_LG
26498,10955,ADM,ADM,0.4861159324645996,0.25299072265625,0.1550971567630767,0.1057961583137512,0.4861159324645996,ADM,ADM
9934,9571,ADM,ADM,0.5355168581008911,0.2826209664344787,0.1467109620571136,0.0351512096822261,0.5355168581008911,ADM,ADM
9678,18787,ADM,ADM,0.3855815529823303,0.3069301545619964,0.1197955012321472,0.1876928061246872,0.3855815529823303,ADM,ADM
8910,18531,ADM,ADM,0.332207977771759,0.2961465716361999,0.1586915254592895,0.212953895330429,0.332207977771759,ADM,ADM
13774,25699,ADM,ADM,0.4021181464195251,0.275925725698471,0.163249596953392,0.1587065458297729,0.4021181464195251,ADM,ADM
18382,14691,ADM,ADM,0.514966607093811,0.2907267212867737,0.170521005988121,0.0237856898456811,0.514966607093811,ADM,ADM
28802,31691,ADM,Other,0.1397846639156341,0.2808941602706909,0.2257735878229141,0.3535475730895996,0.3535475730895996,PanIN_LG,Other
25730,5835,ADM,PanIN_HG,0.064143493771553,0.2577172517776489,0.5128909349441528,0.1652483195066452,0.5128909349441528,ADM,PanIN_HG
11470,21091,ADM,ADM,0.4842207133769989,0.3178498446941376,0.1267151683568954,0.0712142437696456,0.4842207133769989,PanIN_LG,ADM
29058,17099,ADM,Other,0.1840583086013794,0.3037514090538025,0.2040227651596069,0.3081674873828888,0.3081674873828888,PanIN_LG,ADM
23426,7371,ADM,ADM,0.4150390028953552,0.2862918376922607,0.1786911487579345,0.1199779957532882,0.4150390028953552,ADM,ADM
21634,9931,ADM,ADM,0.4879665970802307,0.3247407078742981,0.1695721000432968,0.0177206341177225,0.4879665970802307,ADM,ADM
29570,9675,ADM,ADM,0.5431405305862427,0.2762924432754516,0.1346399039030075,0.0459271147847175,0.5431405305862427,ADM,ADM
29314,10955,ADM,ADM,0.4984719753265381,0.2789056599140167,0.1441341191530227,0.0784882232546806,0.4984719753265381,ADM,ADM
29058,10443,ADM,ADM,0.5013705492019653,0.3171672821044922,0.1368827372789383,0.0445794835686683,0.5013705492019653,ADM,ADM
10446,25187,ADM,ADM,0.5112485885620117,0.3349767625331878,0.1388360857963562,0.0149385342374444,0.5112485885620117,ADM,ADM
29570,9419,ADM,ADM,0.3402770757675171,0.2948238849639892,0.3011520206928253,0.0637469887733459,0.3402770757675171,ADM,ADM
11470,9571,ADM,ADM,0.5006964206695557,0.2817729115486145,0.1617413163185119,0.0557893700897693,0.5006964206695557,PanIN_LG,ADM
11214,14947,ADM,PanIN_LG,0.0602316185832023,0.4829722344875335,0.4102409482002258,0.0465551987290382,0.4829722344875335,PanIN_LG,PanIN_LG
14083,31229,ADM,ADM,0.5032002925872803,0.2486136704683303,0.139624685049057,0.1085613593459129,0.5032002925872803,PanIN_LG,ADM
11470,11875,ADM,PanIN_LG,0.1801536381244659,0.3624351918697357,0.3031334578990936,0.1542776972055435,0.3624351918697357,PanIN_LG,PanIN_LG
12803,36605,ADM,ADM,0.3870173990726471,0.2841314077377319,0.1806027591228485,0.1482484191656112,0.3870173990726471,PanIN_LG,ADM
33154,8139,ADM,PanIN_LG,0.2257944494485855,0.3079998791217804,0.1583101749420166,0.3078954815864563,0.3079998791217804,ADM,ADM
14286,21347,ADM,ADM,0.4634122848510742,0.264309287071228,0.1640143245458603,0.1082640886306762,0.4634122848510742,PanIN_LG,ADM
33154,9419,ADM,ADM,0.5154299736022949,0.2728582620620727,0.1723149716854095,0.0393967777490615,0.5154299736022949,ADM,ADM
8398,24419,ADM,ADM,0.5356409549713135,0.2943547368049621,0.143447533249855,0.0265567284077405,0.5356409549713135,ADM,ADM
35970,27083,ADM,ADM,0.4805116057395935,0.2328573316335678,0.1410070955753326,0.1456239521503448,0.4805116057395935,ADM,ADM
14595,30973,ADM,ADM,0.4484529197216034,0.2566635608673095,0.1303175538778305,0.1645659506320953,0.4484529197216034,PanIN_LG,ADM
9166,16227,ADM,PanIN_HG,0.127289205789566,0.2799023389816284,0.5363880395889282,0.0564204305410385,0.5363880395889282,PanIN_LG,PanIN_HG
35714,30411,ADM,PanIN_HG,0.2372768968343734,0.2718183994293213,0.4045462012290954,0.086358442902565,0.4045462012290954,PanIN_LG,ADM
33154,8907,ADM,ADM,0.4190969169139862,0.2716023623943329,0.1621337831020355,0.1471669673919677,0.4190969169139862,ADM,ADM
14542,19555,ADM,ADM,0.5487649440765381,0.2980540692806244,0.1323249042034149,0.0208560917526483,0.5487649440765381,PanIN_LG,ADM
14339,30973,ADM,Other,0.1847974061965942,0.3254435062408447,0.13820481300354,0.3515543043613434,0.3515543043613434,PanIN_LG,Other
14030,21859,ADM,ADM,0.5163241624832153,0.2786243557929992,0.1383230537176132,0.0667284801602363,0.5163241624832153,PanIN_LG,ADM
29058,8395,ADM,ADM,0.4032358527183532,0.2171892821788787,0.274117648601532,0.1054572165012359,0.4032358527183532,ADM,ADM
32130,8395,ADM,ADM,0.4780494570732116,0.2855985164642334,0.2023258954286575,0.034026138484478,0.4780494570732116,ADM,ADM
8910,18275,ADM,ADM,0.496612548828125,0.2916257381439209,0.1320920139551162,0.079669639468193,0.496612548828125,ADM,ADM
24706,7883,ADM,ADM,0.3893861174583435,0.2860262393951416,0.1426995992660522,0.1818880289793014,0.3893861174583435,ADM,ADM
27522,16843,ADM,Other,0.1693256646394729,0.2438296377658844,0.2812153995037079,0.3056292831897735,0.3056292831897735,PanIN_LG,Other
28802,10187,ADM,PanIN_LG,0.255081832408905,0.3159150779247284,0.1475317180156707,0.2814714014530182,0.3159150779247284,ADM,ADM
14286,21603,ADM,PanIN_LG,0.2472473084926605,0.3688966035842895,0.2900601029396057,0.093796007335186,0.3688966035842895,PanIN_LG,ADM
10755,33533,ADM,ADM,0.4019748568534851,0.2664144337177276,0.1357302069664001,0.1958805471658706,0.4019748568534851,ADM,ADM
14798,19299,ADM,ADM,0.4321408867835998,0.287030279636383,0.1192818656563758,0.1615469753742218,0.4321408867835998,PanIN_LG,ADM
35714,29899,ADM,ADM,0.5044910907745361,0.290718138217926,0.130206897854805,0.0745839178562164,0.5044910907745361,PanIN_LG,ADM
28802,32459,ADM,PanIN_LG,0.2237195670604705,0.3658553957939148,0.1511739641427993,0.259251058101654,0.3658553957939148,PanIN_LG,ADM
32386,8139,ADM,ADM,0.4393719136714935,0.2666637003421783,0.186294138431549,0.1076702177524566,0.4393719136714935,ADM,ADM
8654,24163,ADM,ADM,0.4787904620170593,0.2602811753749847,0.1543234884738922,0.1066048964858055,0.4787904620170593,ADM,ADM
16409,5113,ADM,ADM,0.5036798715591431,0.2654756605625152,0.1688110828399658,0.0620333515107631,0.5036798715591431,Other,ADM
27522,21451,ADM,ADM,0.4590117335319519,0.3149583637714386,0.1264554262161255,0.0995745211839675,0.4590117335319519,PanIN_LG,ADM
22914,7115,ADM,Other,0.1804531663656234,0.2887061238288879,0.1815216243267059,0.3493191003799438,0.3493191003799438,PanIN_LG,Other
8398,18275,ADM,ADM,0.3935047388076782,0.2519459724426269,0.18719482421875,0.167354479432106,0.3935047388076782,PanIN_LG,ADM
30850,7371,ADM,PanIN_LG,0.2927750945091247,0.3146616816520691,0.1790523380041122,0.2135108858346939,0.3146616816520691,PanIN_LG,ADM
